person,tran_count,tran_amoun_tot,tran_amoun_mean,tran_amoun_max,tran_amoun_min
0581b31e87c64c92a64e1eb91bca5dc7,5,107.2,21.4,25.2,12.7
058406afd91541fbae0060827c0ac156,2,57.6,28.8,33.7,23.9
0585b57db9514fc786b29008e693a49d,7,177.9,25.4,30.9,19.4
058815f9957648d5ade6e9f8643e5e0a,3,6.8,2.3,4.9,0.4
05894078f0a84797a81049d3c3f04402,7,38.4,5.5,12.3,1.0
058b4e5020734ba7b48b0b43119bab0f,12,33.6,2.8,8.4,0.3
058e689c3b554eaf868897c8cef80c82,6,12.4,2.1,5.0,0.2
058e76ac9080489993e6adfbb943fd8d,11,255.4,23.2,53.4,11.0
058f0ba7688348b5b95581e513879743,10,18.5,1.8,5.4,0.0
05929d20f3c24ffe90b919936b714dc1,15,107.4,7.2,80.8,0.2
059de3bbf78b497fa190ecbc20d26521,13,180.1,13.9,28.1,10.2
059df2ccba4a442eb5537fbd8519569b,5,11.0,2.2,3.7,0.4
05a009c95e8d477cbed5c1661343bbb9,4,83.2,20.8,29.8,16.3
05a490c5df01453fb33e6ddd7e1744be,15,36.3,2.4,8.0,0.2
05a4da5c46034e42abb4495507d293bd,6,160.8,26.8,37.0,18.6
05a4f70725804ceab1daa9dc73734827,8,151.9,19.0,29.2,10.7
05aca359cfb04309a05362db256954ae,12,34.3,2.9,6.0,0.7
05ad6da25fcf4ea483562a4233cc345f,3,11.2,3.7,6.9,1.3
05b0cd60c07e4ffdb1829da2010b55ee,17,55.1,3.2,9.6,0.5
05b1e22c61c849c4bddd497795f2ac37,3,90.0,30.0,32.9,27.8
05bbe7decb6d43b684221df448979612,4,76.4,19.1,28.4,9.3
05bedc6bbcc64a41b1745f6efe00776d,9,1148.9,127.7,919.2,19.6
05beec1cbeb8481d9bfb5844343ba374,6,163.2,27.2,31.9,18.3
05c001b0be8a436dba8f7fdb7ac9273b,11,31.6,2.9,7.3,0.2
05c64ce569db467a939173b41889a77a,13,1030.6,79.3,693.7,17.4
05cf6d57cbb042e29569cd3ca842ba42,11,31.2,2.8,7.3,1.0
05dedca5b2034055a64979a2c28b3477,7,105.7,15.1,22.9,11.7
05e14ffbb5234affb70068da5fafbb25,14,374.3,26.7,34.4,17.0
05e3b4ecea3b45adb9734a2793eeb26f,17,60.2,3.5,7.0,0.9
05e42f14818d4e82911557052b334e05,8,14.8,1.9,3.4,1.1
05e6bcb70fe14e0da4730527ca35a4ae,9,107.5,11.9,21.6,4.0
05e96e45ce6045edbf84b14a6b557a18,2,49.3,24.7,30.9,18.4
05ea8d8a95eb4b209a6e048878470df1,5,133.5,26.7,36.2,16.3
05f33951bb1047f2a5b277d84c675cab,4,100.3,25.1,34.5,13.0
05f4d69f73024172a23a350e611166b4,7,77.7,11.1,17.6,4.2
05f5d803302a40d78b0724c86022c7cc,17,29.2,1.7,5.6,0.0
05f7979ead604ba1947685f603023b1e,9,18.7,2.1,6.1,0.8
05fc000adcf544ed9a726f45adac5896,12,224.4,18.7,25.0,9.2
05fc9b1280454d84a712d8cb763c7c79,11,185.7,16.9,27.0,9.6
0607b32041f94d65a07835fc9a13416a,10,182.7,18.3,30.6,11.8
060c0b9181674d03aa181b75353b9422,7,10.9,1.6,6.5,0.2
060f8becdb7543ed82d9ef1afd10e274,10,259.8,26.0,37.4,16.0
0610b486422d4921ae7d2bf64640c50b,3,77.0,25.7,32.3,21.5
06131d1c0a154320bd9b24af9f51f76d,7,120.0,17.1,28.9,10.1
06186260c2554978a92be071e4fe3c79,19,68.4,3.6,9.7,0.4
061afeca89524537b960b57b0a609533,3,49.8,16.6,22.1,13.3
061e7367906a4d0087b8e8f2f92a313e,15,257.2,17.1,29.3,7.8
0622afdf88de4cb4b0b59f08312c344c,5,17.3,3.5,5.4,1.1
06277465ef3145f28b6e15acb4a948b6,5,11.6,2.3,3.8,1.2
062964a129f64110a3919595cd731141,7,171.8,24.5,33.2,17.2
062bebd7d15a422aacfbe41412c1bbd5,11,50.7,4.6,10.4,1.1
062d468f10ff4489822fbdd647e57398,20,58.8,2.9,10.4,0.2
0632e74a24484c819d06eb086298c406,5,117.9,23.6,38.9,18.0
0637650fd20f4bc2a7b416f44f9383d2,7,22.6,3.2,6.3,1.0
06476b6b8d2a46a4a6a010ad0bb41698,8,223.5,27.9,38.2,14.9
0647d8018845486094ce99b6ca99eb6c,7,75.9,10.8,16.1,5.1
064c75dd2f664b5f9c1daa3d588d3073,6,24.6,4.1,11.9,1.2
064fd993498c4d628348de2085e9d569,2,5.6,2.8,3.7,2.0
0650c7a4df92429f8b695a4b646aa195,5,143.5,28.7,38.7,20.8
0651e2ab376f4608886a5b4a310944fc,10,226.2,22.6,32.3,11.5
0653f4c3e0524329896a2cbb7a423090,11,161.2,14.7,20.2,11.5
065467da18c743a7b8a87c9fd2d536d9,9,138.7,15.4,27.0,8.5
06546973bb7942f9bac814496d70678c,12,183.7,15.3,27.4,4.2
06609f295aba4e42abdaf07c2f758303,16,70.8,4.4,11.1,1.3
066146d1b92b4bd88ca2e7e0729bce5c,4,65.1,16.3,18.6,14.2
06647904f5c84f299ec20efa1cf923f4,17,39.8,2.3,4.5,0.4
066eb63659fa4f63b80eb829237dfbc4,9,124.2,13.8,18.9,9.5
0671319b6dde4602abbab1278752768d,9,27.4,3.0,7.4,0.4
0673e9690e874b7b842da2be63d2de84,5,123.1,24.6,27.7,20.4
0679b66105224a0c960efdb95f19ee1d,18,30.5,1.7,8.3,0.0
067d00749d234d72946b07f1f472fcba,6,16.4,2.7,5.5,0.8
067d163ebd2748cf954bd1ccc4cfa4af,6,124.5,20.8,29.6,13.1
067ee299952e49328b06da73e2ba1965,5,15.6,3.1,5.4,1.7
0681388282b14555ac390bef6c526ed7,11,41.7,3.8,9.7,0.7
06833436ed1a4cc1bda33978472e4444,4,103.2,25.8,29.3,17.3
06ab01a0775d4b35bceca2d607271874,11,185.1,16.8,24.1,10.3
06b1031271174d8596c1996478f07ede,16,39.5,2.5,8.6,0.2
06b14580b3d44014b99214631b841e66,8,207.2,25.9,36.0,18.5
06b81e95ef4b41d494b03f4832b2c82e,17,153.8,9.0,19.8,2.8
06b99e8cc24b426f8a578c749974b88a,15,400.5,26.7,38.9,15.8
06c2a531fef542cd89877cb9fb10aaeb,4,6.7,1.7,3.6,0.2
06ca908ab8624ea7af1ed69068b47155,13,22.3,1.7,4.2,0.1
06ccdaa9fbaa4c21b4321c83bcd2a000,11,144.2,13.1,21.9,6.9
06d34b0fb66e4feea9b2c765755a8e1f,4,100.1,25.0,38.1,18.7
06d7f5abc31b4a02836349333ac02f33,10,177.9,17.8,26.0,11.6
06d95051c47a42f1a0704fca3be979be,3,86.2,28.7,33.9,24.3
06de851506d44f9f803058b8e01d4392,23,77.6,3.4,10.8,0.4
06e25a9a59f046de9aba0aa367613681,2,8.0,4.0,7.3,0.8
06e2f7db27064b629f73908f6b187561,2,33.3,16.7,23.0,10.3
06ed8e3c641e4e8e803f336e5b20ddd7,5,130.1,26.0,34.5,18.3
06ef15a17adf4d7189287d691d3965e4,13,22.7,1.7,4.7,0.1
06f4bfb1cb4c4c968add3d9980a279fa,9,205.4,22.8,31.3,10.4
06f7365ea14649b4a54935bd2fa6f5e3,5,17.9,3.6,8.8,0.3
0707c762ab764cb2a29fec7f1cb798ba,4,87.5,21.9,28.0,14.8
070a3bb5f2874b9da388626c84b4b64a,11,50.3,4.6,13.3,0.1
070c6e10c833437d9e28ea80b0af48d8,14,172.1,12.3,22.2,5.9
07220f70535d46459cbe0ca0e2c85dec,13,36.9,2.8,7.3,0.6
07223b7cc9d448b196562395c8f8d4c7,5,133.2,26.6,40.2,15.1
072290a7410e49d3a1e45a89c92c58f3,10,24.0,2.4,6.8,0.3
0726974d41e5448ebdbb441f00df925f,7,22.4,3.2,9.0,0.6
072731be403a472883bed6c38a8e7aa8,8,131.9,16.5,24.1,8.1
072ee847d4c348db9c24669902dc6abb,5,6.9,1.4,2.1,0.4
073190b534ba4e36803151ebe0e5ee27,10,227.1,22.7,31.4,18.4
073e3ef64e344bc8891732b558582492,8,134.7,16.8,20.9,13.1
073fce5708884b30a28b65b3cb15a919,15,392.3,26.2,40.3,15.1
073ff5dc4bee4e8c97ab421c19e50549,4,11.1,2.8,4.4,0.8
07455479fc8c4b5aba6c50955a5ca60f,9,34.1,3.8,7.0,0.7
074b758a424a4d618f97e18bf3e2e4a8,10,34.3,3.4,6.1,1.0
074c30edf3194b0e9cebaf64256bcfe1,29,68.6,2.4,8.2,0.0
074c9939731945d5a71735d8997a22c5,16,43.6,2.7,6.7,0.1
074e7e5b342a4254ad649dc6aeb6fa04,2,16.1,8.1,9.3,6.8
0750f076ecc945a99bcec8c00d1291e9,12,254.7,21.2,33.0,11.5
075388d9edb74c879d4ab4e4589eac60,3,3.3,1.1,1.8,0.6
0758cd8721ca4bb88a32162e244d715f,10,150.0,15.0,24.8,6.4
075d0096867d4a08901e1715c038eaa5,7,94.2,13.5,74.8,0.0
07636351f331428d8dca7e8c29efa73b,5,149.6,29.9,41.4,21.0
07637d5afb234025bc95687f69fc6356,11,291.8,26.5,34.2,21.6
076c88aa6fcb464f801327263f961370,5,12.6,2.5,4.3,0.9
0777ced8b2004b7e8e33a3cbe0ee3be6,11,146.0,13.3,17.8,8.3
07805efd53494b8fa08f661e311dad9e,5,134.9,27.0,35.4,14.4
0785f1fce0b04ba08e01c7d2ebab4917,4,87.6,21.9,31.3,11.0
078808d49ac341a0a303212f258a3410,5,72.1,14.4,30.0,6.4
078d8748630a4a66ba59d6ed6cc023bf,5,80.8,16.2,21.5,12.1
078e2d4d278f4525ac4c2ea51bdb66e6,5,12.3,2.5,3.7,1.6
0794f1312de44cc3afca03add293fb24,8,177.7,22.2,30.4,17.1
0799a98aeb994b8d9a719deccd90ed39,13,37.1,2.9,9.4,0.3
079a60e8e7694ffb8d9a4ddf45e85897,14,223.0,15.9,29.1,8.1
079bc7a16fe94907911fcac3b93754d5,4,9.2,2.3,3.3,1.7
07a00827302441ee968555e2fd20dbcd,14,318.9,22.8,37.4,12.6
07adfad3f0c54e738d60fd5a51285486,13,105.9,8.1,18.4,0.9
07b37c82377e4e5ba8cf8eb6ed39d052,11,295.0,26.8,53.2,12.8
07b3cbbeea81414b9024bea5bc229daa,2,3.4,1.7,1.7,1.7
07b78a8616714b58ad3a9ed94126c459,8,184.0,23.0,31.3,17.6
07b89f3fed16463b9fb391f40d6e1c58,13,50.0,3.8,8.7,0.1
07b9aa69f88a493f91add35a5a87d426,7,96.8,13.8,23.8,5.9
07bdb81f215b4ef19653675c6eb2c447,3,66.8,22.3,29.9,11.6
07be3211a22c4ff7a09a1944693fefb7,4,12.2,3.1,5.2,1.7
07c0543d781742cb94db14afb1420e2a,5,21.8,4.4,7.1,2.7
07c21f323f2b41e7abf75e9b66d7ec2c,4,12.5,3.1,4.5,1.1
07c44df054f241aab553723ed855ca21,17,229.8,13.5,23.2,5.6
07d157fd060949a38730a1872b668c05,10,277.5,27.8,37.4,19.1
07d1d0df6d1e467ba9e23844145b1477,9,170.7,19.0,26.3,8.7
07d5af069ead41e9994707b6caf0312a,11,77.2,7.0,56.8,0.4
07d8e818a7d34429aae9d19958913a58,17,22.5,1.3,5.5,0.0
07dc543bf5d24eb9893c1a3f199f275f,23,158.5,6.9,19.6,1.9
07df8065f7894333b51f57c1999dfb6c,13,208.0,16.0,32.0,5.9
07e29d02d0074da28b430e1dc40cc1fc,8,133.5,16.7,19.7,12.5
07e7d74b98e9496eae8226d4af05f33b,18,270.4,15.0,29.0,9.1
07ebe89c877e4328b60f4e5676452ee1,3,55.9,18.6,24.0,11.8
07f1d6d949634863bb93b0e9fd0dc8f0,3,8.8,2.9,3.5,2.1
07f4ec4a70cd456583e224bb6d2d1787,9,155.1,17.2,24.2,8.2
08031f6005104429b664b7abd3a54136,8,224.4,28.0,31.7,20.3
08081f80dad246c29d7ef266ff3f4765,11,283.5,25.8,38.0,14.0
08083d179b0b4c1e895c27261aca17a7,8,133.5,16.7,22.1,10.2
0809ff2ff8fe461ea8996377a7abd46d,8,157.6,19.7,26.1,13.0
080ee808af4d416ab7c598b3bf2855ba,5,5.9,1.2,2.4,0.7
080fc5e11b2a4dbeb88e1ffa952cb638,2,48.8,24.4,25.5,23.4
0821c517c4544631b2f540933caeb98b,9,70.9,7.9,15.1,2.7
08243bf7c8df469591c0b9d29074463d,11,159.7,14.5,26.2,4.9
082624ed9a14484e914323d0cd586ca8,3,56.4,18.8,22.3,14.8
083145b8b0004b21bd4433134747c6b2,6,14.5,2.4,5.8,0.4
08331c061bd140c2ae27b8d735763e79,10,24.8,2.5,6.7,0.5
08377118255f4374b173879fa81b8100,5,6.8,1.4,2.9,0.6
083977ebbd00410dbc2054e7fd62513b,9,215.3,23.9,33.2,14.7
083d316ee57640689731e5e7be9d5c20,3,5.4,1.8,3.2,1.0
0842bae0ce7f4dd283c868b01a19f793,14,228.0,16.3,26.5,10.2
0844b119bdc542cdb54188f4f10b7eb1,5,18.0,3.6,6.4,1.7
0846873e9e4d4d19afa993278b1e8f3d,8,189.9,23.7,33.5,14.7
084afe9e774d4e54b5ccaf786cd29f67,8,93.5,11.7,18.5,5.5
084c6cf4cd3a46a288e55ab2213e644c,9,59.7,6.6,10.4,3.0
0854b236fc3b422d88cee4cb6d44ce0c,6,14.6,2.4,6.7,0.0
08579355f46b49efa8412ddacc4ac832,6,135.0,22.5,34.7,12.7
085efb39e80140f08b90e0d77299958b,18,35.7,2.0,9.1,0.0
0860d25635e84c6a95c6f32cae8b9c37,10,178.8,17.9,37.8,9.4
0861b9ca31b741bb8b411b18f82d18f6,12,298.6,24.9,38.4,13.0
0864b88ddd1945ff8982d042d520c7fb,5,7.9,1.6,3.0,0.1
086948f6255845fca809c982f452e311,2,31.9,15.9,23.2,8.7
086dc8a56e3d467d81bf7e47efca0404,7,169.0,24.1,39.3,12.2
086f6cec7c6e4f5c9d401b015f39c764,5,10.5,2.1,5.3,0.2
0872d0fa41104fcaaf143ddc1b81a420,12,246.8,20.6,25.3,13.4
087339125d104a39bdf4e6e18be64ece,3,4.0,1.3,2.3,0.8
0873c38c2c804bc18f5559e4531f2068,3,13.1,4.4,6.0,2.4
087d0fcdbf294f7494a96d8d6a56cf41,11,40.8,3.7,8.6,1.1
088debab4050432abc4817f192abc702,2,33.5,16.8,25.6,7.9
088fe373367145d291e5b03d483accd7,15,46.5,3.1,7.6,0.1
08926f1f08c34a4a9681ab3d6a5ef17e,6,185.0,30.8,37.0,23.8
08954e2b550f423a98b664ace2d26c7f,4,60.7,15.2,19.8,10.7
089884c069654beba55de2442e32ea82,10,215.2,21.5,31.0,11.1
089d00cfd1fc45258ce97ebd2e4779f8,23,408.1,17.7,34.6,7.5
08a06986ff2d45079b0b8a9322a570bf,2,7.4,3.7,7.1,0.3
08a2693d053b4a18ac8276fdf1b396c7,5,7.6,1.5,3.6,0.6
08a5adf50a9b40a9b5bb24019d0a55fc,7,766.6,109.5,651.8,12.9
08adbb1879624d0bbe54ecc9748fcd57,11,87.7,8.0,15.8,2.7
08c2d078295b42618969ee039f6156ff,5,4.6,0.9,2.0,0.0
08c3111fd2a14bcdabcedbabde4ec93a,5,14.1,2.8,7.0,0.0
08c7da2729124558865ab2aa17692fba,11,34.8,3.2,6.5,1.1
08d03b9d8e3c4e33b87df24433217301,8,248.3,31.0,40.5,19.2
08d06b602c844926a037b0b253901d52,9,164.3,18.3,28.4,5.6
08d655efbe574f538c445adac44085b3,12,255.0,21.2,27.7,15.0
08dc093548804971b6049d7a50a78f21,7,110.3,15.8,28.8,6.4
08df8f2800684b3ba9e1e18d76ef51dd,8,173.5,21.7,31.7,13.4
08e5303c6da84aeba3cefb6e8fe370eb,12,31.0,2.6,5.9,0.3
08e66f9936c545d4aedf21d35b96baf6,9,105.6,11.7,14.6,7.7
08e9830fef754fc7aa560823d6127259,17,47.2,2.8,5.9,0.1
08eae23115f745e6a388307d62261686,13,229.2,17.6,28.9,11.8
08eb126ad33f447ca3ad076482445c05,22,290.1,13.2,19.2,7.5
08eb3d097916423f9649e0be727c7d84,3,3.7,1.2,1.6,0.9
08f478cb589a4dcb882a079b1ccffc20,13,29.5,2.3,6.4,0.0
08f5b62adc9143de953cf983f435536b,7,79.7,11.4,21.1,5.8
08f9f15c18064a80b9ee82256bafd697,10,32.0,3.2,8.4,0.1
08fd4c97526a46b58919a0d48ec65434,7,134.3,19.2,32.9,10.8
08fee0daaf174feb9944aecc99461d2f,4,7.9,2.0,3.1,1.2
08ff04fc9e9243869a95e447674c31e0,11,196.8,17.9,25.7,10.4
08ff7a65c7824da19966319a5cd99bc2,10,211.8,21.2,30.8,16.4
090025d59b7d41b590b246ae806a19a9,2,7.1,3.5,4.0,3.1
09020cacd73b48a7b1d1310dd9ca004b,6,18.1,3.0,5.7,0.8
0903e02ddbb7438f8de18081d1595a34,11,14.5,1.3,8.0,0.0
09064dd864994ff19040ad8c2b2572ee,12,141.1,11.8,23.8,6.0
090787edb9ca42a7ac812641fe2ab118,22,81.0,3.7,9.3,0.2
0914283b4a2948d18d7978e28f10ef1f,5,9.9,2.0,6.1,0.4
09144b1952844d96b356b7aae28ec80d,3,7.1,2.4,5.2,0.4
091c007c27584fb4850eb5fa0ff890e5,7,118.8,17.0,21.2,12.0
09218129551d4929a3beea8d3eafd787,6,124.6,20.8,37.0,13.4
0922ba5634c748439e91d5c6ed793d8e,3,65.0,21.7,23.5,18.7
09271091511549778c0979d64bf3dfac,5,13.4,2.7,7.9,0.7
092e0c1da23a48f3bc18627d390e83d5,10,37.9,3.8,9.4,0.4
0934678d34c54056b8fb1203d8bad8ab,1,0.6,0.6,0.6,0.6
0934fd310ac249179c6b61292cc14e8c,12,23.9,2.0,4.3,0.3
09367ecb1ea4474b8810b7ece379e60c,13,148.9,11.5,16.4,3.3
093f0c09cc7242228edbb0e52ca14af6,24,61.2,2.5,5.7,0.0
094630a89b2e45129af4384494385492,6,91.0,15.2,19.4,12.1
09516b73ace043c395bd5292845912f1,6,15.4,2.6,6.2,0.6
0951cc66d2f841e99cce016730c3f6da,15,451.4,30.1,291.4,1.9
09531802efb9407586a3061eefd9cfef,7,104.6,14.9,21.3,7.5
095387dd9436426fa454cda037297d0a,6,176.9,29.5,42.9,14.0
0955202f20fc49e0b7d1c2a6843a9011,7,20.7,3.0,7.5,0.2
095bc1a9b5f64d0f88ed616df292a3ec,8,135.1,16.9,25.4,9.8
095cc9fc7aaa428b99c0ad42b3949fc5,17,211.8,12.5,23.5,6.2
0964d4f3fa2344409e792c5ac6885a88,9,26.8,3.0,6.7,0.9
0969a11464224731b03c60f287c192e1,4,9.2,2.3,3.9,0.4
096d06b35e534a08b20bc00850c31919,8,137.0,17.1,21.6,13.9
0973a73fb67147e09659b92bc511eb78,11,229.6,20.9,32.3,8.4
09752271072d4a259ee5f35e077bbe3e,9,27.6,3.1,7.8,0.9
0975267d50f7470da79d18591352e13d,6,89.6,14.9,22.0,10.5
0976fd3ecfb84e1ca92d90b6adc2001c,13,179.4,13.8,26.0,6.2
0978745a7e524deeabd326d6e5a13d0c,7,106.4,15.2,19.0,10.2
097be133b42b4be1963a109e7ab62417,5,141.7,28.3,41.8,18.0
097e0be7292b4349a952e59ee82bab73,6,22.2,3.7,7.4,0.8
0982f641668e470d9946a58b8c3ccb88,11,37.8,3.4,9.2,0.2
09840ad0df884a18910af206fd90e597,2,5.6,2.8,3.7,1.9
098acf107368478395b52818930d1bbc,9,16.0,1.8,6.3,0.2
098b861b283940bcb24ec4dc78f16cc0,3,40.7,13.6,21.6,6.2
098d124614df4e4b862d678160b98638,9,18.2,2.0,5.5,0.0
098d957407b44982a3debf3337aa6b9c,14,95.2,6.8,10.4,2.4
0990624579434298afa4aa83a1202e72,4,99.0,24.7,27.2,22.7
09916e16312345b6a9bed4b77e0211c3,15,228.0,15.2,24.8,8.9
09926978a42248f08791fe53fc7ac085,6,143.3,23.9,33.0,11.7
0999506e6713408b96827816f547f0ff,5,95.7,19.1,34.6,12.9
09a232cdf36d4d2b9d23a860493ce998,15,113.7,7.6,17.5,2.4
09a5c16b6b9d4aa8a6d1301620c0e900,14,40.3,2.9,8.1,0.3
09a6798f587a404c8c44a2cd5fd2d940,11,122.7,11.2,21.2,5.2
09ac1d69e9f74deb835ecdfac30ae8f1,8,113.0,14.1,22.4,7.9
09b7c854b70f495d883b9004d83d0137,2,1.6,0.8,0.8,0.8
09bed795bc814b4e9ab2cad8f8b78fc0,8,228.1,28.5,36.5,21.8
09c361194dfa428e9b859561d7ea8188,8,155.0,19.4,32.5,10.3
09c944213971466cba17010979413eaa,9,29.9,3.3,7.3,0.6
09c957e5a4ac4c339b25fe08b12cd921,8,70.0,8.7,12.0,4.4
09cb1b009f154a9a93af117920ddb353,6,91.7,15.3,21.7,11.1
09ccb706f86c4d1ca7a35d054caa9fb5,22,72.1,3.3,12.6,0.4
09ccc48287ba46f59a92d9ed89dec344,14,153.6,11.0,20.2,4.8
09d8cabe7017456da71f0a8fb4bf4b3d,3,16.8,5.6,13.7,1.4
09dc6bc32ad74886b405dc2f455ddb4e,4,94.4,23.6,32.1,13.9
09dee7958cca49c3b32e3b3cf8ed1165,13,229.7,17.7,31.6,11.1
09e73eeb14874fe69467f8c123091f50,2,14.2,7.1,9.6,4.6
09e7e40eb89943458f4f79fe2e023dd6,6,21.6,3.6,7.4,0.6
09eb3e5e84224d018376b4d92b00b815,3,7.2,2.4,3.6,1.2
09f02acdfa6f44818fc46ecbbcb7356b,1,2.3,2.3,2.3,2.3
09f61d1d6e05402ca923d614dda52d57,3,4.7,1.6,2.6,0.9
09f6c78df51047dbb554388ca1e514b9,3,18.4,6.1,8.9,2.1
09f9c7a696c340cf988d9a38c8a495e2,6,120.1,20.0,25.3,16.6
0a0034a3fe9644d49d77729378751043,18,38.2,2.1,6.8,0.1
0a00603b2632477983033b51a5a05a73,5,9.8,2.0,2.2,1.6
0a03ef333feb47db93bf30d6ef41b239,5,47.8,9.6,14.1,3.5
0a0730c8bc904102a088b1e2e9b6e7a7,15,254.1,16.9,24.1,8.1
0a080bbcdf104247b383fa8fe4e99385,9,22.5,2.5,8.4,0.3
0a08679f042649e6b771d3fd7f6d69e7,7,109.9,15.7,26.4,9.8
0a0bb27cb9904b638d376ad1c6d09e81,13,385.7,29.7,49.6,20.8
0a0e0f2c65304dd2ae36d854baac2cbe,14,208.0,14.9,24.1,9.7
0a0e3bd8c3dc4127ada0c58bcf997da7,17,42.3,2.5,10.0,0.0
0a13150de06440bea92ed6aeaadf5b9d,3,44.0,14.7,16.1,13.8
0a16939f97dd42e39272e5ea36163a64,3,30.8,10.3,12.7,6.4
0a197ecc873f4c04998372999e80ce79,12,260.8,21.7,33.2,10.4
0a20aacc0b0040598997c1a6d829d8e0,5,11.3,2.3,4.8,0.2
0a225a4c15904951b5b31d949a0d968a,11,146.6,13.3,27.5,6.4
0a28210b220047fb88b58fe001f940c0,7,153.6,21.9,26.2,15.0
0a2d08c3970c4d2181711b61f4f9cb31,3,69.0,23.0,28.7,17.0
0a2d35d038d04a3698c382cc9cb976f9,11,80.5,7.3,11.7,3.8
0a331bcbd92f4719ab8ad2223fd588fe,8,215.6,27.0,35.9,19.1
0a34323c7f254960979fb7c6cafa6b3c,10,178.5,17.9,24.5,9.3
0a3a378dedac4d5f80aa616e5c8007b3,4,109.6,27.4,35.8,20.7
0a3a8cc5e3d64253b7300797cb07c818,10,202.5,20.2,29.8,8.7
0a3b7be9b7d44dbc9e02db3b86d19e28,6,130.3,21.7,29.2,15.0
0a3c4a0c066d49f1ad4eb52987a0fb05,9,1084.8,120.5,872.8,15.6
0a3e6bcfc66445babbaeee2ce9a9fd85,8,193.8,24.2,31.5,14.3
0a3fe7f225ef42798190a1654b9a43ac,7,15.4,2.2,4.0,1.0
0a4153113a484ad8bf54b623d9ab3504,6,138.7,23.1,34.1,12.2
0a43626c07724771836f653098a19ec8,3,74.8,24.9,30.0,17.5
0a445954a2f749df8f0811d466dd31e0,9,183.8,20.4,154.8,1.3
0a47df892c774c7aae037b231baae5db,5,102.9,20.6,25.8,10.6
0a4a8c491ba646b89638bd32cb9ed0e3,14,54.5,3.9,12.2,0.8
0a514b89adbc4ace99b6c22782c6fd71,12,144.9,12.1,17.3,7.9
0a53d7787b594ba79e69cf19de80a8c9,8,30.3,3.8,8.7,0.2
0a5431e766764fc09ef2e123c930b212,4,11.3,2.8,5.7,1.1
0a56a31dc8614353abf47c5a027e657b,11,40.2,3.7,10.3,0.4
0a56aac1e1b34467aabab91930db6786,13,332.4,25.6,36.2,13.4
0a59aabdf1fc4f999711d65fb84c4f90,9,24.9,2.8,9.1,0.6
0a5bf99f04044a00b1c51b0ab02201af,6,25.5,4.2,8.1,0.6
0a5cf2f85cab44efbb4124d5410ee671,2,10.4,5.2,6.1,4.3
0a5ecb5b15fa464b8a2f1cb3bcba284c,3,3.1,1.0,1.3,0.8
0a68034a1858477e8053ca18a05c213c,2,61.7,30.9,32.0,29.7
0a6a4f5b66974c8ba7dfdba2ce7a432a,9,29.0,3.2,9.6,0.2
0a6d56d11a9b43bdb6aec1be26ae3f52,8,39.8,5.0,14.5,0.0
0a73c45eda784402957f033343dabeed,16,168.7,10.5,23.0,3.7
0a79a089b9d543438ba577e66e0eea82,13,278.1,21.4,43.2,12.7
0a7ac081fbc147cf827c5df27db32f00,3,86.8,28.9,46.6,19.5
0a7c7af5e814481b8e4a4a3b6e2f8697,7,861.3,123.0,718.9,13.8
0a85562cbc1d4e92b66d6ff67e629d55,4,8.2,2.1,4.3,0.4
0a892db1033e4da3bc8ac7435f1646d9,9,182.8,20.3,28.8,10.2
0a8b2a9395314cb2a83f2eaf9b18f018,5,7.8,1.6,3.4,0.5
0a93a485420b4285949568ff618d10df,9,261.5,29.1,56.1,13.4
0a947767586e4587b06b8ca3efc3c8e7,4,120.7,30.2,38.6,24.2
0a94b618de1b435dbcfa1989e8c43ce8,5,20.0,4.0,7.6,0.1
0a9749f5782748e2933622664a8309af,8,176.6,22.1,29.2,13.9
0a97bf47a35e4668bd43d5d9dde64148,2,5.3,2.7,3.4,1.9
0a9b887bdf2d41b592ba69549760f191,6,17.0,2.8,6.1,0.0
0a9fe790648c471bb8ee7bd554ce3122,1,2.0,2.0,2.0,2.0
0aad47034065492095f29d3a6003c9f2,3,50.1,16.7,20.6,9.6
0aaeeafa15f44a7fbd10feb66bb9534e,16,46.3,2.9,10.8,0.2
0ab26a89e3494acd922ea9fd0ff938e5,12,129.0,10.7,17.2,5.8
0ab5c869c82648e88d2780562e7835d8,9,22.5,2.5,6.8,0.5
0ab68614da78404e978ce963c230bd45,4,14.2,3.5,6.6,1.6
0abb3f3cf3634fd4866a22052f8c9e5f,11,998.6,90.8,763.5,14.9
0abc1b42c9bb48398c8b774e1be725bc,6,12.8,2.1,4.9,0.2
0abf09a9470a46c392425e988493ecef,13,199.9,15.4,24.6,7.8
0ac22ea0a7234c7898ce445e9a67a73b,8,202.0,25.2,30.8,16.9
0ac4004c9f854997b8c9697dc9bbdd8f,10,102.1,10.2,14.8,1.6
0ac4ad9e2a114350a35d4bd48cb92617,12,342.2,28.5,49.6,19.9
0ac4cc504d9047d3aac00d5c8417f784,9,186.4,20.7,27.4,12.8
0ac5ffb0f1624297a453494b845e1a91,10,34.2,3.4,8.7,0.8
0ac73ba2449646378b3f72a7a677cc3a,4,10.2,2.5,4.0,1.0
0acaa564f18b418ba642e2a4ff3e028d,4,100.6,25.2,32.7,15.9
0acca8aae113433999f7de6a5c32497c,5,114.3,22.9,29.1,15.8
0ad738158c52421eb5db2d42a1ad166c,3,85.3,28.4,34.2,18.0
0ad8a9771c59432f9641e48212b2ccb9,5,13.3,2.7,6.6,0.5
