person,cnt_tran,sum_am_tran,mean_am_tran,median_am_tran,min_am_tran,max_am_tran,small_tran_count,big_tran_count,range_amount_tran,mean_t_tran,median_t_tran,min_t_tran,max_t_tran,range_t_tran,freq_tran,recency_tran,max_to_sum_am_tran,median_to_mean_am_tran,weekly_tran_mean,weekly_tran_min,weekly_tran_max
0231c913a51e420783be6bdeb75aa842,8,34.01,4.25,4.4,0.43,11.06,2,2,10.63,375.75,366.0,120,666,546,1.47,713.07,0.32519847103793004,1.035294117647059,2.0,1,3
023411b8a45a4715979dae6cec425a8b,10,21.57,2.16,2.05,0.44,3.79,3,3,3.35,395.4,480.0,42,660,618,1.62,713.08,0.17570700046360685,0.949074074074074,3.3333333333333335,3,4
023a42cf62f742b795a975d56955e220,18,50.09,2.78,2.81,0.22,6.73,5,5,6.51,260.33,207.0,60,714,654,2.75,713.0,0.13435815532042325,1.010791366906475,4.5,2,8
023fd15e56184ec19e23ed5a31c87543,7,28.0,4.0,4.52,0.21,7.7,2,2,7.49,374.57,426.0,36,678,642,1.09,713.05,0.275,1.13,1.75,1,4
024218e67fa549a4a0a99b32b7b6fbf9,11,193.38,17.58,19.38,6.98,25.03,3,3,18.05,350.18,348.0,18,630,612,1.8,713.12,0.12943427448546904,1.1023890784982935,2.75,2,3
0246e7cc7a3d4a98a940cb13776b5b55,16,47.45,2.97,2.98,1.0,5.6,4,4,4.6,497.62,612.0,42,714,672,2.38,713.0,0.11801896733403582,1.0033670033670032,4.0,1,10
0246f8fdf0b64014a98822b70231c58d,4,89.37,22.34,21.55,18.67,27.6,1,1,8.93,181.5,120.0,36,450,414,0.97,713.37,0.3088284659281638,0.9646374216651746,2.0,1,3
0247953d899b4a99acab74fa0a807c0f,10,22.65,2.26,1.92,0.82,4.11,3,3,3.29,309.0,330.0,24,618,594,1.68,713.13,0.18145695364238412,0.8495575221238939,2.5,1,4
0251876076024444864473545adce065,14,27.9,1.99,1.71,0.19,5.89,4,4,5.7,306.43,294.0,90,594,504,2.78,713.17,0.2111111111111111,0.8592964824120602,3.5,1,5
0252aa6f0dee4585ba886945c60f48f5,1,10.36,10.36,10.36,10.36,10.36,0,0,0.0,282.0,282.0,282,282,0,1.0,713.61,1.0,1.0,1.0,1,1
02557fafcf334c30a22c312c5647f71a,6,17.18,2.86,1.64,0.52,9.34,2,2,8.82,248.0,201.0,84,600,516,1.16,713.16,0.5436554132712457,0.5734265734265734,2.0,1,4
026876bc8c6a4e0c8e330342c92cc844,1,26.38,26.38,26.38,26.38,26.38,0,0,0.0,366.0,366.0,366,366,0,1.0,713.49,1.0,1.0,1.0,1,1
027561a162a54d86b6d45af5071c4d27,3,9.34,3.11,1.59,1.04,6.71,1,1,5.67,316.0,252.0,222,474,252,1.19,713.34,0.7184154175588865,0.5112540192926045,1.5,1,2
027596e6ed19471392923eb833b25fd3,6,14.86,2.48,1.82,0.92,5.99,2,2,5.07,442.0,513.0,186,606,420,1.43,713.15,0.4030955585464334,0.7338709677419355,2.0,1,3
02765747959045a0a7c452888b2f31eb,5,49.29,9.86,8.8,4.33,15.15,1,1,10.82,421.2,468.0,90,648,558,0.9,713.09,0.30736457699330494,0.8924949290060853,1.6666666666666667,1,2
0276c9a3092d4f79a29d61a1462f9b4d,12,204.49,17.04,15.92,10.04,25.94,3,3,15.9,379.0,312.0,30,684,654,1.83,713.04,0.12685216881021077,0.9342723004694836,3.0,1,6
027c18923c0146e58ccd615f6a62d82f,11,24.55,2.23,2.17,0.85,5.56,3,3,4.71,268.91,228.0,108,528,420,2.62,713.26,0.22647657841140528,0.9730941704035874,3.6666666666666665,2,7
02865fee714e466e99f9bb7a7203887b,5,18.95,3.79,2.34,0.05,9.37,1,1,9.32,351.6,282.0,78,696,618,0.81,713.03,0.49445910290237466,0.6174142480211081,1.25,1,2
028a12f0ee584455850300886174f3d7,3,72.4,24.13,25.98,15.7,30.72,1,1,15.02,174.0,102.0,36,384,348,0.86,713.46,0.4243093922651933,1.0766680480729383,1.5,1,2
028c88a958e54c36a31c4800fd6e887b,14,372.02,26.57,24.75,17.33,42.3,4,4,24.97,358.29,354.0,24,630,606,2.31,713.12,0.11370356432449868,0.931501693639443,3.5,2,4
0295719cd357460cbab54f2392b01d19,10,34.1,3.41,2.0,0.06,7.91,3,3,7.85,352.2,327.0,30,714,684,1.46,713.0,0.23196480938416422,0.5865102639296187,2.0,1,3
029e063479234fb1b6c8727c3d45de62,3,69.77,23.26,20.18,12.25,37.34,1,1,25.09,88.0,84.0,0,180,180,1.67,713.75,0.5351870431417516,0.8675838349097161,1.0,1,1
02a00d256444415da8460cd2a3457ea7,5,22.3,4.46,3.73,2.1,8.91,1,1,6.81,492.0,498.0,282,702,420,1.19,713.02,0.39955156950672643,0.8363228699551569,1.25,1,2
02a3aa431c1047be8eafec3dcd6b5fd0,6,114.77,19.13,17.2,13.35,25.8,2,2,12.45,373.0,375.0,144,624,480,1.25,713.13,0.22479742092881416,0.8991113434396236,1.5,1,2
02a458e1233342b79caff81edbcc30a9,2,53.69,26.84,26.84,21.51,32.18,1,1,10.67,402.0,402.0,186,618,432,0.46,713.13,0.5993667349599553,1.0,1.0,1,1
02abd909ebc94aca8766f3f0ee39db80,8,126.42,15.8,17.34,8.72,20.11,2,2,11.39,548.25,549.0,408,702,294,2.72,713.02,0.15907293149818066,1.0974683544303796,2.6666666666666665,1,5
02b148f44eee4b9ca7487371472a6781,13,29.23,2.25,2.06,0.14,7.11,3,3,6.97,503.08,570.0,168,690,522,2.49,713.03,0.24324324324324326,0.9155555555555556,2.6,1,6
02b5aa5725f94bcb94ca58208015b7bc,13,39.91,3.07,2.83,0.58,7.35,3,3,6.77,420.92,474.0,78,660,582,2.23,713.08,0.18416436983212228,0.9218241042345278,4.333333333333333,3,6
02b6895b3cab4f79a116bddc1c70b5c3,16,47.81,2.99,2.94,0.13,9.95,4,4,9.82,414.75,405.0,18,690,672,2.38,713.03,0.20811545701736037,0.983277591973244,3.2,2,5
02b7a80a321c4b078af92d494cc0f012,11,400.16,36.38,9.06,6.73,301.03,3,3,294.3,430.91,444.0,90,678,588,1.87,713.05,0.7522740903638544,0.24903793293018142,2.2,1,4
02ba8c272f284139abef53e0290bfb67,4,91.81,22.95,23.99,17.44,26.39,1,1,8.95,325.5,321.0,72,588,516,0.78,713.18,0.28744145517917435,1.0453159041394335,1.0,1,1
02c083884c7d45b39cc68e1314fec56c,10,29.89,2.99,2.13,0.5,9.8,3,3,9.3,118.8,96.0,0,420,420,2.38,713.41,0.3278688524590164,0.7123745819397992,2.5,1,7
02c6daf74a49491ca397f105ef944784,3,78.94,26.31,24.52,22.34,32.08,1,1,9.74,340.0,384.0,102,534,432,0.69,713.25,0.40638459589561693,0.9319650323071076,1.0,1,1
02c89861ce2c4010bf4ed63f6f6d5df3,13,261.71,20.13,21.74,9.78,29.83,3,3,20.05,399.69,426.0,84,612,528,2.46,713.14,0.11398112414504605,1.079980129160457,3.25,1,5
02c8c9806a8c44f792a218fb2e8756b3,4,21.93,5.48,5.9,3.68,6.45,1,1,2.77,417.0,441.0,126,660,534,0.75,713.08,0.29411764705882354,1.0766423357664234,1.3333333333333333,1,2
02d206df55d54efda515783e1c525e8d,2,4.43,2.22,2.22,2.12,2.31,1,1,0.19,654.0,654.0,612,696,84,2.38,713.03,0.5214446952595937,1.0,1.0,1,1
02d2c404f19440ff9038c0d60a695cbd,7,19.53,2.79,0.94,0.34,8.66,2,2,8.32,278.57,180.0,54,624,570,1.23,713.13,0.44342037890424985,0.3369175627240143,1.75,1,3
02db8af535e54416a01aff51836d166f,1,0.61,0.61,0.61,0.61,0.61,0,0,0.0,648.0,648.0,648,648,0,1.0,713.09,1.0,1.0,1.0,1,1
02dd040b77914163b1fd02efc3976d55,12,181.82,15.15,15.0,7.09,23.35,3,3,16.26,355.0,363.0,6,708,702,1.71,713.01,0.1284237157628424,0.9900990099009901,2.4,1,4
02e2211319524b9e8bd09794d00d8513,15,65.97,4.4,4.18,1.6,8.9,4,4,7.3,345.6,402.0,12,660,648,2.31,713.08,0.13490980748825224,0.9499999999999998,3.75,2,5
02e4c9dff62e4857a429a4be3ba73ed0,14,48.86,3.49,1.75,0.47,13.05,4,4,12.58,459.86,459.0,144,684,540,2.59,713.04,0.26708964388047485,0.501432664756447,3.5,1,6
02e5396559f94469b6d03e40d85830c7,8,206.25,25.78,25.35,14.15,36.72,2,2,22.57,427.5,468.0,180,630,450,1.78,713.12,0.17803636363636363,0.9833204034134988,2.6666666666666665,1,5
02e6dbe7c694441a88f9160b6b0e1a35,11,148.87,13.53,13.08,8.12,23.05,3,3,14.93,276.0,372.0,12,558,546,2.01,713.22,0.15483307583797945,0.9667405764966741,2.75,1,5
02e6dd10b22c43fcb5a2dfc0038dac22,11,42.48,3.86,4.11,0.2,7.74,3,3,7.54,379.09,396.0,18,660,642,1.71,713.08,0.1822033898305085,1.0647668393782384,2.75,2,4
02eba2268a3640bb8e85880e12617c5f,12,188.97,15.75,15.14,9.89,21.27,3,3,11.38,444.0,438.0,102,666,564,2.13,713.07,0.11255754881727258,0.9612698412698413,3.0,1,5
02efe2a67be247a686f79ba1cbce42f1,10,262.09,26.21,23.35,15.41,39.42,3,3,24.01,538.2,603.0,240,684,444,2.25,713.04,0.15040634896409633,0.8908813429988555,2.5,1,5
02efe413dd194069ab58abde38ab5e02,6,182.29,30.38,29.66,17.94,49.84,2,2,31.9,509.0,552.0,174,714,540,1.11,713.0,0.27341049975314063,0.9763001974983542,1.5,1,3
02f446e152254ab7b01e29698932dd01,7,19.24,2.75,2.85,1.09,4.83,2,2,3.74,455.14,474.0,246,666,420,1.67,713.07,0.25103950103950107,1.0363636363636364,2.3333333333333335,1,5
02f638a6c98241c98b24a06ca489aac0,5,17.64,3.53,2.78,0.18,6.61,1,1,6.43,422.4,498.0,60,690,630,0.79,713.03,0.37471655328798187,0.7875354107648725,1.0,1,1
02f77bb76ed14d28a05e23b3e00aeb9b,4,15.82,3.96,5.08,0.05,5.6,1,1,5.55,297.0,276.0,72,564,492,0.81,713.21,0.35398230088495575,1.2828282828282829,1.0,1,1
03019e49a5164723ae527bbd6949e0c1,8,164.47,20.56,20.92,12.45,30.23,2,2,17.78,346.5,309.0,30,696,666,1.2,713.03,0.18380251717638477,1.0175097276264593,1.6,1,3
0305b52a24744a9bb660bffc6b39e884,6,127.31,21.22,21.96,16.85,23.56,2,2,6.71,469.0,516.0,264,696,432,1.39,713.03,0.18506008954520461,1.0348727615457116,2.0,1,3
030c30c1955f4a17be09b692caf5ec5f,16,66.08,4.13,2.7,0.6,13.49,4,4,12.89,305.25,249.0,24,714,690,2.32,713.0,0.20414648910411623,0.6537530266343826,3.2,1,5
03118ab70a404fada1a433cd6abaa491,18,318.21,17.68,16.84,9.25,30.76,5,5,21.51,448.33,519.0,168,714,546,3.3,713.0,0.09666572389302663,0.9524886877828055,3.6,1,7
03257d4fcb6641aebaa46d5605d205ca,12,207.63,17.3,18.92,4.63,25.55,3,3,20.92,345.5,369.0,60,630,570,2.11,713.12,0.12305543514906324,1.0936416184971098,3.0,1,5
032aaa79b15e4103a9e91a786d416734,11,149.24,13.57,3.58,1.79,110.51,3,3,108.72,371.45,318.0,174,678,504,2.18,713.05,0.7404851246314661,0.26381724392041267,2.75,1,6
0335d274249f4eb6b3c51527f02a3216,12,244.02,20.34,19.13,14.36,29.43,3,3,15.07,433.0,474.0,84,642,558,2.15,713.1,0.12060486845340546,0.9405113077679449,3.0,1,5
03361f5f681e46ad97796d52caf9afa2,11,18.72,1.7,0.94,0.39,4.75,3,3,4.36,501.27,576.0,36,696,660,1.67,713.03,0.2537393162393163,0.5529411764705883,2.2,1,4
03374e3f14564b36a7138154ed8c194a,9,26.21,2.91,1.95,0.74,10.34,2,2,9.6,524.67,594.0,264,672,408,2.21,713.06,0.3945059137733689,0.6701030927835051,3.0,1,6
033bf5269a494dd787e5e9f4a45b843c,2,53.74,26.87,26.87,25.53,28.21,1,1,2.68,531.0,531.0,480,582,102,1.96,713.18,0.5249348716040193,1.0,1.0,1,1
033d0a511a5c452ea2be37a23f8c6dcb,5,112.24,22.45,21.07,14.79,31.91,1,1,17.12,432.0,516.0,150,582,432,1.16,713.18,0.2843014967925873,0.9385300668151448,1.6666666666666667,1,3
033f0ee2250e475b87f70115e7895957,3,90.43,30.14,34.52,16.7,39.21,1,1,22.51,240.0,276.0,6,438,432,0.69,713.39,0.43359504589185005,1.1453218314532183,1.0,1,1
033fed8bb1504885b866429db25543a0,3,89.98,29.99,30.62,21.46,37.9,1,1,16.44,322.0,348.0,30,588,558,0.54,713.18,0.42120471215825733,1.0210070023341113,1.0,1,1
0340f0361285411ab60a24823b020112,7,20.65,2.95,3.34,0.34,5.14,2,2,4.8,384.0,450.0,84,582,498,1.41,713.18,0.24891041162227603,1.1322033898305084,1.75,1,3
0342c7c449a84440b3f7a80ad095761a,17,245.22,14.42,15.32,6.02,20.75,4,4,14.73,494.12,492.0,126,714,588,2.89,713.0,0.08461789413587799,1.0624133148404993,4.25,2,7
0345b2da6507473ca4400ed84dc6725a,13,39.45,3.03,3.24,0.05,9.27,3,3,9.22,310.62,282.0,84,618,534,2.43,713.13,0.23498098859315586,1.0693069306930694,3.25,2,4
034946bd82b34a219b556a47f1200828,2,22.13,11.06,11.06,10.6,11.53,1,1,0.93,375.0,375.0,198,552,354,0.56,713.23,0.5210122006326254,1.0,1.0,1,1
034b962ed61d4da1bb0baaec84cc2e85,8,139.53,17.44,16.89,6.66,24.65,2,2,17.99,362.25,399.0,138,642,504,1.59,713.1,0.17666451659141402,0.9684633027522935,2.0,1,4
034ce97360c6485ab990d903343f9f08,5,22.57,4.51,3.08,1.17,8.44,1,1,7.27,373.2,360.0,228,588,360,1.39,713.18,0.37394771821001327,0.6829268292682927,1.6666666666666667,1,2
034dcdec0a0547a19d77dcf2bc8ecc48,1,11.37,11.37,11.37,11.37,11.37,0,0,0.0,348.0,348.0,348,348,0,1.0,713.51,1.0,1.0,1.0,1,1
03533ca5a4244ca3ac48b9c8ccba8332,8,17.07,2.13,2.24,0.1,4.63,2,2,4.53,477.75,504.0,204,648,444,1.8,713.09,0.27123608670181604,1.051643192488263,2.6666666666666665,1,4
0355c6a5fdbc429ea5b05e8a9ecd2eae,6,109.09,18.18,17.79,15.98,21.13,2,2,5.15,418.0,489.0,96,714,618,0.97,713.0,0.1936932807773398,0.9785478547854786,1.2,1,2
03566626393f43a88c55de21c61761d0,3,5.45,1.82,1.86,0.4,3.19,1,1,2.79,514.0,492.0,480,570,90,3.33,713.2,0.5853211009174312,1.021978021978022,1.5,1,2
03568fe0e51b41a9bd752ec8be307ba5,4,71.82,17.95,18.7,13.07,21.34,1,1,8.27,261.0,252.0,84,456,372,1.08,713.36,0.2971317181843498,1.041782729805014,1.3333333333333333,1,2
03575a43a3da4691998de01fff617f99,8,201.29,25.16,25.13,17.28,35.95,2,2,18.67,453.75,504.0,120,714,594,1.35,713.0,0.17859804262506834,0.9988076311605723,1.6,1,3
035d5aa3c23a4059ae663b4c07aa26ce,12,261.95,21.83,20.7,16.6,30.19,3,3,13.59,413.0,471.0,24,702,678,1.77,713.02,0.11525100209963735,0.9482363719651856,2.4,1,5
03637e48ffda4bf9b73b079d03c0bbe3,8,98.99,12.37,10.82,7.63,19.89,2,2,12.26,401.25,411.0,174,648,474,1.69,713.09,0.20092938680674818,0.8746968472109944,2.6666666666666665,2,3
03659e112e884f38afa963dcb243c6a6,5,6.34,1.27,1.11,0.27,2.27,1,1,2.0,414.0,390.0,300,618,318,1.57,713.13,0.3580441640378549,0.8740157480314962,1.6666666666666667,1,2
03676dc08a0a4899b0af5030bb6da6f5,5,97.63,19.53,16.33,13.95,33.93,1,1,19.98,415.2,372.0,228,654,426,1.17,713.08,0.3475366178428762,0.8361495135688682,1.6666666666666667,1,2
036c34e6a32a463db11ebb398a8719b6,7,19.03,2.72,3.08,0.63,6.18,2,2,5.55,415.71,504.0,30,600,570,1.23,713.16,0.3247503941145559,1.1323529411764706,1.75,1,3
036e4bedca2045afad50fda2d3b505ab,1,24.85,24.85,24.85,24.85,24.85,0,0,0.0,456.0,456.0,456,456,0,1.0,713.36,1.0,1.0,1.0,1,1
036f1e5cca91478685c8cef24cc8b076,6,14.81,2.47,2.07,0.39,6.25,2,2,5.86,476.0,477.0,306,660,354,1.69,713.08,0.4220121539500337,0.8380566801619432,2.0,1,3
03716dbf46394867ba126ebe1ebc202e,3,3.47,1.16,0.68,0.56,2.23,1,1,1.67,258.0,330.0,84,360,276,1.09,713.5,0.6426512968299711,0.5862068965517242,1.0,1,1
037334c596b849cc8f8004e4e663b005,11,23.37,2.12,1.11,0.47,8.09,3,3,7.62,427.09,516.0,30,636,606,1.82,713.11,0.3461703038083012,0.5235849056603774,2.75,1,6
0375600415e24e0a9fd83ec191d5955d,13,41.37,3.18,2.03,0.22,11.19,3,3,10.97,450.92,468.0,66,684,618,2.1,713.04,0.2704858593183466,0.6383647798742137,2.6,1,4
037c3e0c1cd6477dbe15812a05619fc5,7,135.91,19.42,20.89,8.72,34.67,2,2,25.95,437.14,438.0,264,624,360,1.94,713.13,0.2550952836435877,1.075695159629248,2.3333333333333335,2,3
03833a1fe27f4435917da7e54c6fa48a,2,2.38,1.19,1.19,1.0,1.38,1,1,0.38,426.0,426.0,300,552,252,0.79,713.23,0.5798319327731092,1.0,1.0,1,1
0383a12d3a2d4fbb86ec83bd0c25eead,10,91.87,9.19,3.0,0.41,57.61,3,3,57.2,373.2,402.0,0,630,630,1.59,713.12,0.6270817459453575,0.3264417845484222,2.0,1,3
03887756866f4ea9b74b7e1b83ffac44,17,251.77,14.81,13.31,9.34,29.68,4,4,20.34,463.76,516.0,30,702,672,2.53,713.02,0.11788537156928942,0.8987170830519919,3.4,2,8
038d32f25cff4833ab44c5123e42583a,11,38.46,3.5,3.82,0.74,7.5,3,3,6.76,435.27,408.0,216,708,492,2.24,713.01,0.19500780031201248,1.0914285714285714,2.75,1,5
0390715ee2a4443eac8582a5941d61a9,3,51.82,17.27,15.79,11.02,25.01,1,1,13.99,432.0,540.0,180,576,396,0.76,713.19,0.48263218834426863,0.9143022582513028,1.5,1,2
03922ce960124f4a8c4acd2a332ef296,4,18.84,4.71,4.76,3.09,6.23,1,1,3.14,447.0,489.0,246,564,318,1.26,713.21,0.3306794055201699,1.010615711252654,1.3333333333333333,1,2
039e0c539c2f4fc582423412a8bceb40,7,11.27,1.61,1.7,0.34,2.53,2,2,2.19,424.29,432.0,168,696,528,1.33,713.03,0.22448979591836735,1.0559006211180124,1.4,1,3
03a6837af25144b18936719d7afd5a58,6,26.14,4.36,4.31,1.9,7.18,2,2,5.28,339.0,306.0,24,678,654,0.92,713.05,0.2746748278500382,0.9885321100917429,1.2,1,2
03aaca8d2f4448a0a1a4bc1423b3b45a,3,6.13,2.04,1.92,0.47,3.74,1,1,3.27,438.0,486.0,216,612,396,0.76,713.14,0.6101141924959217,0.9411764705882353,1.0,1,1
03ab43c52f3f44e3879910eaf9cd138d,4,5.99,1.5,1.48,0.94,2.08,1,1,1.14,304.5,288.0,96,546,450,0.89,713.24,0.34724540901502504,0.9866666666666667,1.3333333333333333,1,2
03adb16f61e44e6594d6d8e38d0a3e64,5,117.64,23.53,25.04,17.7,30.56,1,1,12.86,381.6,456.0,42,630,588,0.85,713.12,0.2597755865351921,1.0641733956651083,1.25,1,2
03ae3b023c2540f4969b64b633be5ede,11,30.1,2.74,2.36,0.08,7.31,3,3,7.23,430.36,402.0,210,618,408,2.7,713.13,0.24285714285714283,0.8613138686131385,3.6666666666666665,3,4
03af4a51012e4a00809df85c9279e4e4,6,155.35,25.89,25.92,20.7,32.71,2,2,12.01,433.0,516.0,108,702,594,1.01,713.02,0.21055680720952688,1.0011587485515643,1.5,1,2
03b0358ba8d945b3ac283f25969a0cca,2,2.12,1.06,1.06,1.05,1.07,1,1,0.02,387.0,387.0,294,480,186,1.08,713.33,0.5047169811320755,1.0,1.0,1,1
03b326a99f5345df8b4d21ed26bdb0da,7,161.33,23.05,25.19,12.98,30.55,2,2,17.57,326.57,336.0,84,618,534,1.31,713.13,0.1893634165995165,1.0928416485900216,1.75,1,2
03b810ec338c4a85b063449f40c7b9cc,4,13.88,3.47,3.4,2.17,4.92,1,1,2.75,438.0,438.0,204,672,468,0.85,713.06,0.35446685878962536,0.9798270893371757,1.3333333333333333,1,2
03bbce97de8240359c2706a4c9f537f2,12,39.23,3.27,3.25,0.55,7.29,3,3,6.74,350.0,351.0,0,714,714,1.68,713.0,0.18582717308182514,0.9938837920489296,2.4,1,5
03c0b69b3db24c70bba1622bc8dd8459,20,147.05,7.35,6.22,2.84,12.24,5,5,9.4,341.7,300.0,84,642,558,3.58,713.1,0.08323699421965318,0.8462585034013606,5.0,3,7
03c23b2ec84f4c5296e99c939288bcd4,4,87.1,21.78,21.76,18.99,24.59,1,1,5.6,430.5,435.0,156,696,540,0.74,713.03,0.2823191733639495,0.9990817263544537,1.0,1,1
03c7b0b202294fbe8edbd73b0b499fac,3,11.56,3.85,3.1,2.28,6.18,1,1,3.9,442.0,504.0,222,600,378,0.79,713.16,0.5346020761245674,0.8051948051948052,1.0,1,1
03cc530b458e4fb180c222777916e9b5,22,48.24,2.19,1.34,0.2,9.79,6,6,9.59,428.45,444.0,36,714,678,3.24,713.0,0.20294361525704807,0.6118721461187215,4.4,2,7
03cd7c3f955a4c47bd3caf4e9a2db37c,9,173.65,19.29,18.2,10.96,36.85,2,2,25.89,515.33,510.0,354,696,342,2.63,713.03,0.21220846530377196,0.9434940383618455,3.0,1,4
03deb7cf0ebd4c7889a8a9e44df1c50a,12,48.83,4.07,3.43,0.29,9.91,3,3,9.62,396.0,426.0,102,636,534,2.25,713.11,0.2029490067581405,0.8427518427518428,3.0,1,6
03e507f56bd34d3dacdecb5eb87111f7,14,287.44,20.53,20.74,8.88,34.1,4,4,25.22,342.86,384.0,30,708,678,2.06,713.01,0.1186334539382132,1.0102289332683876,2.8,1,5
03e67807671e4cb4bb34f2ebabc97d28,13,209.06,16.08,15.53,7.72,25.84,3,3,18.12,425.54,456.0,18,696,678,1.92,713.03,0.12360088013010619,0.9657960199004976,2.6,1,3
03e866224ec641c58bc93a69be00de9c,7,26.19,3.74,3.38,1.66,7.42,2,2,5.76,202.29,222.0,30,444,414,1.69,713.38,0.2833142420771287,0.9037433155080213,2.3333333333333335,1,3
03ef53e2d3e1436eb3b2042a4825adec,8,194.09,24.26,21.94,18.52,40.25,2,2,21.73,412.5,348.0,246,672,426,1.88,713.06,0.20737802050595083,0.9043693322341303,2.6666666666666665,1,4
03f1ad04292f47b2b1299cc92f8f2a5d,14,303.22,21.66,20.63,12.31,29.69,4,4,17.38,405.43,435.0,144,642,498,2.81,713.1,0.09791570476881471,0.9524469067405354,3.5,1,5
03f75ac6db7a457dbd6086e6b86a4fd1,4,20.52,5.13,5.02,1.96,8.52,1,1,6.56,423.0,462.0,168,600,432,0.93,713.16,0.4152046783625731,0.9785575048732943,1.3333333333333333,1,2
03fbbeecf81b468684b50dbe63ac4587,7,12.74,1.82,1.78,0.31,3.41,2,2,3.1,375.43,372.0,12,660,648,1.08,713.08,0.2676609105180534,0.978021978021978,1.75,1,3
03fe8e9f855846c88fd01c4b7b147db7,4,57.81,14.45,11.22,9.36,26.01,1,1,16.65,348.0,345.0,6,696,690,0.58,713.03,0.44992215879605607,0.7764705882352942,1.3333333333333333,1,2
03ff3cf4aec84162be697c28346bdd5a,9,37.04,4.12,2.34,0.64,9.41,2,2,8.77,401.33,420.0,6,684,678,1.33,713.04,0.25404967602591794,0.5679611650485437,1.8,1,3
040704e99ab84cd08977858fab9b9276,7,144.32,20.62,16.21,12.63,35.03,2,2,22.4,462.0,450.0,192,690,498,1.41,713.03,0.24272450110864746,0.7861299709020368,1.75,1,3
0409252539634eca8a8d1b5407caa582,4,99.62,24.9,3.92,1.24,90.53,1,1,89.29,283.5,345.0,48,396,348,1.15,713.45,0.908753262397109,0.157429718875502,1.3333333333333333,1,2
0409df7f3af74e8c813d975fbd4ceb02,3,64.2,21.4,19.35,16.0,28.85,1,1,12.85,574.0,570.0,474,678,204,1.47,713.05,0.44937694704049846,0.9042056074766356,1.0,1,1
040b2e6d3e914d609f6764b34b5a3a88,3,84.37,28.12,29.95,21.42,33.0,1,1,11.58,430.0,456.0,138,696,558,0.54,713.03,0.39113428943937417,1.0650782361308677,1.0,1,1
0414fcebbd7f4a19bca352622b1c84e2,7,27.73,3.96,3.28,2.18,8.92,2,2,6.74,355.71,336.0,36,690,654,1.07,713.03,0.32167327803822576,0.8282828282828283,1.4,1,2
04189492f0aa46f2b6fefe34ffbc7062,17,72.78,4.28,3.0,0.13,12.14,4,4,12.01,370.24,348.0,168,714,546,3.11,713.0,0.16680406705138776,0.7009345794392523,3.4,1,7
041967ceb80841ddbd306958d4f744ac,6,139.41,23.24,24.16,13.95,35.47,2,2,21.52,453.0,540.0,108,642,534,1.12,713.1,0.25442938096262824,1.0395869191049916,1.5,1,3
041f00ddd6f340b18c174a0c997c9955,15,30.82,2.05,1.59,0.23,4.86,4,4,4.63,372.0,372.0,30,696,666,2.25,713.03,0.15768981181051267,0.7756097560975611,3.0,2,4
041fd7c6b796430a867c4e03d2ff8f4d,26,87.13,3.35,2.68,0.49,10.51,7,7,10.02,448.38,453.0,168,702,534,4.87,713.02,0.12062435441294618,0.8,5.2,1,9
042d7ab61d1143fe9230bcb1af34aa5a,3,41.13,13.71,13.24,11.93,15.96,1,1,4.03,442.0,372.0,252,702,450,0.67,713.02,0.38803792851932895,0.9657184536834427,1.0,1,1
04326bc8a2e94fe09557d30388647e52,4,12.23,3.06,2.56,0.06,7.05,1,1,6.99,369.0,303.0,240,630,390,1.03,713.12,0.5764513491414553,0.8366013071895425,1.3333333333333333,1,2
04362cece3104f4ebcb3d49ef0bc7e9c,14,150.92,10.78,2.43,0.18,113.89,4,4,113.71,461.57,525.0,96,678,582,2.41,713.05,0.7546382189239332,0.225417439703154,2.8,1,6
04369aa7ac9a4440a794c471ae7c3f77,5,9.67,1.93,1.89,0.05,5.06,1,1,5.01,399.6,360.0,186,636,450,1.11,713.11,0.5232678386763184,0.9792746113989637,1.6666666666666667,1,2
043702ae29bc426e9f65ef7beb6cd08a,2,56.95,28.48,28.48,25.84,31.11,1,1,5.27,213.0,213.0,84,342,258,0.78,713.52,0.5462686567164179,1.0,1.0,1,1
043bcfeacb874bbc837300701ce25870,19,355.49,18.71,18.16,6.16,35.29,5,5,29.13,287.05,276.0,30,630,600,3.17,713.12,0.09927142816956876,0.9706039551042223,4.75,2,7
04452c214f5f401bb1418313c1526cbb,6,138.29,23.05,24.16,11.54,29.89,2,2,18.35,308.0,264.0,12,648,636,0.94,713.09,0.2161399956612915,1.0481561822125813,2.0,1,3
044f41cfd98940119477d73c81f973a3,6,12.16,2.03,1.43,0.18,6.27,2,2,6.09,434.0,378.0,294,708,414,1.45,713.01,0.515625,0.7044334975369458,1.5,1,2
0454292436bd4cee98e8ec873e30433e,8,139.04,17.38,17.68,8.32,31.2,2,2,22.88,337.5,285.0,0,708,708,1.13,713.01,0.22439585730724973,1.0172612197928654,1.6,1,2
0456cf6870f849cc9e1ac5ea9e02dccd,2,31.9,15.95,15.95,14.29,17.61,1,1,3.32,447.0,447.0,282,612,330,0.61,713.14,0.5520376175548589,1.0,1.0,1,1
04698a1182a24807ad4c36f12b67c5ef,5,90.17,18.03,17.6,9.01,26.87,1,1,17.86,550.8,540.0,450,636,186,2.69,713.11,0.29799268049240324,0.9761508596783139,2.5,1,4
