person,cnt_tran,sum_am_tran,mean_am_tran,median_am_tran,min_am_tran,max_am_tran,range_amount_tran,mean_t_tran,median_t_tran,min_t_tran,max_t_tran,range_t_tran,freq_tran,last_to_end_tran
034ce97360c6485ab990d903343f9f08,5,22.57,4.51,3.08,1.17,8.44,7.27,373.2,360.0,228,588,360,1.39,126
034dcdec0a0547a19d77dcf2bc8ecc48,1,11.37,11.37,11.37,11.37,11.37,0.0,348.0,348.0,348,348,0,0.0,366
03533ca5a4244ca3ac48b9c8ccba8332,8,17.07,2.13,2.24,0.1,4.63,4.53,477.75,504.0,204,648,444,1.8,66
0355c6a5fdbc429ea5b05e8a9ecd2eae,6,109.09,18.18,17.79,15.98,21.13,5.15,418.0,489.0,96,714,618,0.97,0
03566626393f43a88c55de21c61761d0,3,5.45,1.82,1.86,0.4,3.19,2.79,514.0,492.0,480,570,90,3.33,144
03568fe0e51b41a9bd752ec8be307ba5,4,71.82,17.95,18.7,13.07,21.34,8.27,261.0,252.0,84,456,372,1.08,258
03575a43a3da4691998de01fff617f99,8,201.29,25.16,25.13,17.28,35.95,18.67,453.75,504.0,120,714,594,1.35,0
035d5aa3c23a4059ae663b4c07aa26ce,12,261.95,21.83,20.7,16.6,30.19,13.59,413.0,471.0,24,702,678,1.77,12
03637e48ffda4bf9b73b079d03c0bbe3,8,98.99,12.37,10.82,7.63,19.89,12.26,401.25,411.0,174,648,474,1.69,66
03659e112e884f38afa963dcb243c6a6,5,6.34,1.27,1.11,0.27,2.27,2.0,414.0,390.0,300,618,318,1.57,96
03676dc08a0a4899b0af5030bb6da6f5,5,97.63,19.53,16.33,13.95,33.93,19.98,415.2,372.0,228,654,426,1.17,60
036c34e6a32a463db11ebb398a8719b6,7,19.03,2.72,3.08,0.63,6.18,5.55,415.71,504.0,30,600,570,1.23,114
036e4bedca2045afad50fda2d3b505ab,1,24.85,24.85,24.85,24.85,24.85,0.0,456.0,456.0,456,456,0,0.0,258
036f1e5cca91478685c8cef24cc8b076,6,14.81,2.47,2.07,0.39,6.25,5.86,476.0,477.0,306,660,354,1.69,54
03716dbf46394867ba126ebe1ebc202e,3,3.47,1.16,0.68,0.56,2.23,1.67,258.0,330.0,84,360,276,1.09,354
037334c596b849cc8f8004e4e663b005,11,23.37,2.12,1.11,0.47,8.09,7.62,427.09,516.0,30,636,606,1.82,78
0375600415e24e0a9fd83ec191d5955d,13,41.37,3.18,2.03,0.22,11.19,10.97,450.92,468.0,66,684,618,2.1,30
037c3e0c1cd6477dbe15812a05619fc5,7,135.91,19.42,20.89,8.72,34.67,25.95,437.14,438.0,264,624,360,1.94,90
03833a1fe27f4435917da7e54c6fa48a,2,2.38,1.19,1.19,1.0,1.38,0.38,426.0,426.0,300,552,252,0.79,162
0383a12d3a2d4fbb86ec83bd0c25eead,10,91.87,9.19,3.0,0.41,57.61,57.2,373.2,402.0,0,630,630,1.59,84
03887756866f4ea9b74b7e1b83ffac44,17,251.77,14.81,13.31,9.34,29.68,20.34,463.76,516.0,30,702,672,2.53,12
038d32f25cff4833ab44c5123e42583a,11,38.46,3.5,3.82,0.74,7.5,6.76,435.27,408.0,216,708,492,2.24,6
0390715ee2a4443eac8582a5941d61a9,3,51.82,17.27,15.79,11.02,25.01,13.99,432.0,540.0,180,576,396,0.76,138
03922ce960124f4a8c4acd2a332ef296,4,18.84,4.71,4.76,3.09,6.23,3.14,447.0,489.0,246,564,318,1.26,150
039e0c539c2f4fc582423412a8bceb40,7,11.27,1.61,1.7,0.34,2.53,2.19,424.29,432.0,168,696,528,1.33,18
03a6837af25144b18936719d7afd5a58,6,26.14,4.36,4.31,1.9,7.18,5.28,339.0,306.0,24,678,654,0.92,36
03aaca8d2f4448a0a1a4bc1423b3b45a,3,6.13,2.04,1.92,0.47,3.74,3.27,438.0,486.0,216,612,396,0.76,102
03ab43c52f3f44e3879910eaf9cd138d,4,5.99,1.5,1.48,0.94,2.08,1.14,304.5,288.0,96,546,450,0.89,168
03adb16f61e44e6594d6d8e38d0a3e64,5,117.64,23.53,25.04,17.7,30.56,12.86,381.6,456.0,42,630,588,0.85,84
03ae3b023c2540f4969b64b633be5ede,11,30.1,2.74,2.36,0.08,7.31,7.23,430.36,402.0,210,618,408,2.7,96
03af4a51012e4a00809df85c9279e4e4,6,155.35,25.89,25.92,20.7,32.71,12.01,433.0,516.0,108,702,594,1.01,12
03b0358ba8d945b3ac283f25969a0cca,2,2.12,1.06,1.06,1.05,1.07,0.02,387.0,387.0,294,480,186,1.08,234
03b326a99f5345df8b4d21ed26bdb0da,7,161.33,23.05,25.19,12.98,30.55,17.57,326.57,336.0,84,618,534,1.31,96
03b810ec338c4a85b063449f40c7b9cc,4,13.88,3.47,3.4,2.17,4.92,2.75,438.0,438.0,204,672,468,0.85,42
03bbce97de8240359c2706a4c9f537f2,12,39.23,3.27,3.25,0.55,7.29,6.74,350.0,351.0,0,714,714,1.68,0
03c0b69b3db24c70bba1622bc8dd8459,20,147.05,7.35,6.22,2.84,12.24,9.4,341.7,300.0,84,642,558,3.58,72
03c23b2ec84f4c5296e99c939288bcd4,4,87.1,21.78,21.76,18.99,24.59,5.6,430.5,435.0,156,696,540,0.74,18
03c7b0b202294fbe8edbd73b0b499fac,3,11.56,3.85,3.1,2.28,6.18,3.9,442.0,504.0,222,600,378,0.79,114
03cc530b458e4fb180c222777916e9b5,22,48.24,2.19,1.34,0.2,9.79,9.59,428.45,444.0,36,714,678,3.24,0
03cd7c3f955a4c47bd3caf4e9a2db37c,9,173.65,19.29,18.2,10.96,36.85,25.89,515.33,510.0,354,696,342,2.63,18
03deb7cf0ebd4c7889a8a9e44df1c50a,12,48.83,4.07,3.43,0.29,9.91,9.62,396.0,426.0,102,636,534,2.25,78
03e507f56bd34d3dacdecb5eb87111f7,14,287.44,20.53,20.74,8.88,34.1,25.22,342.86,384.0,30,708,678,2.06,6
03e67807671e4cb4bb34f2ebabc97d28,13,209.06,16.08,15.53,7.72,25.84,18.12,425.54,456.0,18,696,678,1.92,18
03e866224ec641c58bc93a69be00de9c,7,26.19,3.74,3.38,1.66,7.42,5.76,202.29,222.0,30,444,414,1.69,270
03ef53e2d3e1436eb3b2042a4825adec,8,194.09,24.26,21.94,18.52,40.25,21.73,412.5,348.0,246,672,426,1.88,42
03f1ad04292f47b2b1299cc92f8f2a5d,14,303.22,21.66,20.63,12.31,29.69,17.38,405.43,435.0,144,642,498,2.81,72
03f75ac6db7a457dbd6086e6b86a4fd1,4,20.52,5.13,5.02,1.96,8.52,6.56,423.0,462.0,168,600,432,0.93,114
03fbbeecf81b468684b50dbe63ac4587,7,12.74,1.82,1.78,0.31,3.41,3.1,375.43,372.0,12,660,648,1.08,54
03fe8e9f855846c88fd01c4b7b147db7,4,57.81,14.45,11.22,9.36,26.01,16.65,348.0,345.0,6,696,690,0.58,18
03ff3cf4aec84162be697c28346bdd5a,9,37.04,4.12,2.34,0.64,9.41,8.77,401.33,420.0,6,684,678,1.33,30
040704e99ab84cd08977858fab9b9276,7,144.32,20.62,16.21,12.63,35.03,22.4,462.0,450.0,192,690,498,1.41,24
0409252539634eca8a8d1b5407caa582,4,99.62,24.9,3.92,1.24,90.53,89.29,283.5,345.0,48,396,348,1.15,318
0409df7f3af74e8c813d975fbd4ceb02,3,64.2,21.4,19.35,16.0,28.85,12.85,574.0,570.0,474,678,204,1.47,36
040b2e6d3e914d609f6764b34b5a3a88,3,84.37,28.12,29.95,21.42,33.0,11.58,430.0,456.0,138,696,558,0.54,18
0414fcebbd7f4a19bca352622b1c84e2,7,27.73,3.96,3.28,2.18,8.92,6.74,355.71,336.0,36,690,654,1.07,24
04189492f0aa46f2b6fefe34ffbc7062,17,72.78,4.28,3.0,0.13,12.14,12.01,370.24,348.0,168,714,546,3.11,0
041967ceb80841ddbd306958d4f744ac,6,139.41,23.24,24.16,13.95,35.47,21.52,453.0,540.0,108,642,534,1.12,72
041f00ddd6f340b18c174a0c997c9955,15,30.82,2.05,1.59,0.23,4.86,4.63,372.0,372.0,30,696,666,2.25,18
041fd7c6b796430a867c4e03d2ff8f4d,26,87.13,3.35,2.68,0.49,10.51,10.02,448.38,453.0,168,702,534,4.87,12
042d7ab61d1143fe9230bcb1af34aa5a,3,41.13,13.71,13.24,11.93,15.96,4.03,442.0,372.0,252,702,450,0.67,12
04326bc8a2e94fe09557d30388647e52,4,12.23,3.06,2.56,0.06,7.05,6.99,369.0,303.0,240,630,390,1.03,84
04362cece3104f4ebcb3d49ef0bc7e9c,14,150.92,10.78,2.43,0.18,113.89,113.71,461.57,525.0,96,678,582,2.41,36
04369aa7ac9a4440a794c471ae7c3f77,5,9.67,1.93,1.89,0.05,5.06,5.01,399.6,360.0,186,636,450,1.11,78
043702ae29bc426e9f65ef7beb6cd08a,2,56.95,28.48,28.48,25.84,31.11,5.27,213.0,213.0,84,342,258,0.78,372
043bcfeacb874bbc837300701ce25870,19,355.49,18.71,18.16,6.16,35.29,29.13,287.05,276.0,30,630,600,3.17,84
04452c214f5f401bb1418313c1526cbb,6,138.29,23.05,24.16,11.54,29.89,18.35,308.0,264.0,12,648,636,0.94,66
044f41cfd98940119477d73c81f973a3,6,12.16,2.03,1.43,0.18,6.27,6.09,434.0,378.0,294,708,414,1.45,6
0454292436bd4cee98e8ec873e30433e,8,139.04,17.38,17.68,8.32,31.2,22.88,337.5,285.0,0,708,708,1.13,6
0456cf6870f849cc9e1ac5ea9e02dccd,2,31.9,15.95,15.95,14.29,17.61,3.32,447.0,447.0,282,612,330,0.61,102
04698a1182a24807ad4c36f12b67c5ef,5,90.17,18.03,17.6,9.01,26.87,17.86,550.8,540.0,450,636,186,2.69,78
046a2f9c32c14e7e9ad508f811ebfa2e,7,51.75,7.39,6.95,1.89,12.5,10.61,544.29,564.0,234,684,450,1.56,30
0471fe94846d40e9b5bc8ec77293720c,9,34.91,3.88,3.28,0.45,7.1,6.65,510.0,606.0,186,714,528,1.7,0
047a2de0c17849c89d04248c357cab52,6,23.22,3.87,3.3,0.88,9.29,8.41,524.0,549.0,216,714,498,1.2,0
047ad0135cfe4c0ea5ba019da4de9c52,10,171.55,17.16,16.75,9.25,22.85,13.6,498.6,555.0,102,648,546,1.83,66
047db31ef98140149f97667abee20860,9,9.18,1.02,0.92,0.05,2.5,2.45,362.0,300.0,6,690,684,1.32,24
0485b8cb0bfc4d938895bbd6d8cbd7df,10,26.6,2.66,1.86,0.19,7.41,7.22,432.0,420.0,156,672,516,1.94,42
048bf07732684843b6334f8f157af033,1,15.23,15.23,15.23,15.23,15.23,0.0,456.0,456.0,456,456,0,0.0,258
0494aa6671414fab9837fa3cd45e72bc,17,150.91,8.88,8.6,3.48,16.88,13.4,347.29,342.0,90,690,600,2.83,24
04a19ef08c9c4648a587d64ff72bf6df,14,237.84,16.99,15.84,6.34,32.48,26.14,426.0,441.0,216,558,342,4.09,156
04aa84f9a46a4920b70386c3fe60165d,2,60.28,30.14,30.14,29.92,30.36,0.44,477.0,477.0,318,636,318,0.63,78
04aeb750695a4d9eb3de6ce2ddb7b1e7,5,15.08,3.02,3.81,0.71,5.64,4.93,409.2,384.0,216,642,426,1.17,72
04bd9be0d1374492800aca71e512ed51,19,167.88,8.84,3.09,0.48,103.66,103.18,408.32,498.0,48,666,618,3.07,48
04c143b7068e4c32995e1031173bea43,6,16.58,2.76,3.06,0.37,4.17,3.8,411.0,456.0,96,636,540,1.11,78
04c3b99e274c40b4898ed7653e09cb62,6,159.88,26.65,25.32,18.57,41.03,22.46,333.0,393.0,12,594,582,1.03,120
04c4f933a8864cccbd4560e090355657,2,32.82,16.41,16.41,15.14,17.68,2.54,297.0,297.0,120,474,354,0.56,240
04c66db4925042a5bb103fec87225370,3,89.28,29.76,31.93,23.91,33.44,9.53,304.0,324.0,24,564,540,0.56,150
04c769db13764e6784ecd8e3fc25e207,4,6.58,1.64,1.62,0.72,2.62,1.9,381.0,366.0,78,714,636,0.63,0
04ca4f4a66934cec9d3bbd8833572cf7,9,132.19,14.69,15.12,8.81,18.54,9.73,362.67,414.0,42,702,660,1.36,12
04ca68b26ef14fbc96eb01ab1f2d1fc2,10,28.66,2.87,2.87,0.48,6.19,5.71,283.8,225.0,24,624,600,1.67,90
04cb9d0033f142efa2a367f4ef273460,4,57.68,14.42,14.97,9.71,18.03,8.32,339.0,372.0,30,582,552,0.72,132
04cfc7c495c1419f9a316c2a9876af97,8,108.09,13.51,11.68,9.02,22.57,13.55,413.25,447.0,114,570,456,1.75,144
04dc393b52714269877cf4ceda3f78f8,8,43.93,5.49,4.1,1.49,11.43,9.94,333.75,306.0,24,684,660,1.21,30
04dc7c54fc8147069875a5def52d711e,14,208.86,14.92,14.79,9.37,24.17,14.8,249.0,201.0,12,648,636,2.2,66
04e0842b079c4113a759aa6e09ea17ed,19,253.54,13.34,11.91,7.25,25.56,18.31,424.74,414.0,54,702,648,2.93,12
04e0eff0b4704fc291bbe1275f01fb7a,13,180.59,13.89,13.65,7.68,18.24,10.56,321.23,336.0,12,600,588,2.21,114
04e34b1c5fe64fbcb76bfe47ebbbf015,6,139.91,23.32,25.69,11.8,31.42,19.62,503.0,576.0,78,630,552,1.09,84
04e39b3e8fc449cfbcafd7dba2429f1c,8,135.5,16.94,16.77,10.81,22.65,11.84,346.5,258.0,168,606,438,1.83,108
04e44377fe9046a3b5b781d1cc74d064,3,6.53,2.18,1.82,0.27,4.44,4.17,180.0,132.0,66,342,276,1.09,372
04e4f53f9be74c09a9751838010386e5,16,216.49,13.53,12.26,6.74,29.23,22.49,333.38,315.0,54,660,606,2.64,54
04e5255c9e754c66b83c06ec70f62203,11,93.56,8.51,8.27,2.72,15.96,13.24,367.64,360.0,0,630,630,1.75,84
04ea45ec66574a618b0918834ee08fed,1,21.02,21.02,21.02,21.02,21.02,0.0,510.0,510.0,510,510,0,0.0,204
04ec49d81d154a70b3f0d5f280da3756,6,15.46,2.58,1.69,0.16,6.41,6.25,369.0,408.0,138,630,492,1.22,84
04f1f44632cd409cace939fa62b5fc7a,6,732.08,122.01,23.51,12.19,628.41,616.22,380.0,438.0,12,678,666,0.9,36
04f2e86f182d4fc4b7b1a1858c280a38,14,283.03,20.22,19.7,11.96,29.99,18.03,367.29,411.0,42,624,582,2.41,90
04f59344d54947ed8aa82c25effc9487,3,6.0,2.0,1.44,0.63,3.93,3.3,332.0,300.0,126,570,444,0.68,144
04fa747cd2d841bcaf08f0a64e82bbef,5,17.17,3.43,1.78,0.19,9.93,9.74,452.4,492.0,90,660,570,0.88,54
04fad15f96d446f483823ad08857e752,6,180.86,30.14,28.78,21.2,48.24,27.04,441.0,450.0,126,714,588,1.02,0
04fb6b47e11640139f3ef5d74d7a79a1,6,86.64,14.44,13.44,10.8,22.51,11.71,250.0,183.0,24,612,588,1.02,102
04fcbc5e1faf4b7bba20116ecb30ca17,6,58.52,9.75,10.58,5.78,13.66,7.88,281.0,231.0,30,570,540,1.11,144
05018c82b3d241328a5b0558dada3286,5,129.44,25.89,25.62,12.01,37.98,25.97,484.8,510.0,258,702,444,1.13,12
05037de294c540d3ba92aa627b992066,10,23.4,2.34,1.84,0.74,5.21,4.47,325.8,324.0,6,648,642,1.56,66
050a57f4d675402ba1a06c8c49a4a200,4,10.67,2.67,1.58,0.81,6.7,5.89,549.0,546.0,444,660,216,1.85,54
050cdb2d5b4b4bb3b1c612e17e0e8c1b,22,189.28,8.6,3.42,0.23,111.23,111.0,354.82,282.0,42,714,672,3.27,0
051006a0cddf40e0a973d9317c032086,17,51.82,3.05,2.65,0.16,10.15,9.99,299.29,348.0,18,612,594,2.86,102
051066a2c1284e23a1e3a2cc1389f23f,10,77.56,7.76,8.36,2.75,12.82,10.07,376.8,441.0,18,594,576,1.74,120
0514e61ffb1c4b52b8f0bf5ed2a348c7,5,7.87,1.57,1.31,0.96,2.25,1.29,500.4,516.0,372,618,246,2.03,96
0517e2aca44d4327875c3bb8478e492e,7,82.8,11.83,11.07,7.09,19.52,12.43,407.14,414.0,234,612,378,1.85,102
051b92f5a9f94328a8721e86905c1d3d,9,264.49,29.39,30.1,20.04,38.69,18.65,423.33,450.0,78,630,552,1.63,84
051e221bbd75481c8d935f6adcee2edc,19,322.75,16.99,16.61,6.68,25.8,19.12,335.37,336.0,6,714,708,2.68,0
05298f5390c7417c8dbbcbef9f081800,19,75.04,3.95,2.64,0.21,18.37,18.16,371.68,342.0,48,636,588,3.23,78
052f1e4cb527405facdb09a0b7e70861,12,187.97,15.66,15.68,8.98,20.35,11.37,472.5,468.0,246,696,450,2.67,18
05313b089485492aa50683d7f00fcbdd,9,28.67,3.19,2.64,0.25,7.48,7.23,358.0,258.0,12,690,678,1.33,24
0537e8df8a5a418ab1fd28c2063ad6f8,13,195.77,15.06,13.27,8.88,24.93,16.05,439.85,516.0,156,654,498,2.61,60
0538071eb35247af8c2816ec75a3c87c,11,166.72,15.16,16.45,7.17,19.95,12.78,265.64,210.0,30,666,636,1.73,48
053ba80f39aa4e4394ecf2d64d8ca85f,14,31.47,2.25,2.37,0.19,4.6,4.41,373.71,375.0,6,690,684,2.05,24
053de26a38684d628b83fef38eae0c69,4,8.13,2.03,1.74,0.93,3.71,2.78,484.5,528.0,282,600,318,1.26,114
05417c4386804c4fa74e34a3ca632f49,11,18.64,1.69,1.15,0.1,4.0,3.9,468.55,504.0,222,690,468,2.35,24
054244238c794ca380a197a21b2fd6e6,5,17.12,3.42,3.04,1.1,6.85,5.75,343.2,324.0,192,564,372,1.34,150
054a387e28fb4939abfe484ea801ff3f,12,184.96,15.41,14.81,7.23,27.95,20.72,378.0,387.0,192,582,390,3.08,132
054cfa16ec4a4757a41b1a4d0fb8add7,8,133.25,16.66,16.04,6.61,26.61,20.0,407.25,441.0,168,648,480,1.67,66
0552370c278345298835cc70e616c96c,3,64.79,21.6,23.1,12.07,29.62,17.55,440.0,426.0,216,678,462,0.65,36
0555eeabf1284cfd85c306caf9360d05,5,102.04,20.41,17.72,14.93,35.98,21.05,368.4,300.0,102,618,516,0.97,96
055640cd12d04eb4b8a51ec67d451fc7,23,213.23,9.27,9.73,3.83,14.58,10.75,385.3,372.0,66,690,624,3.69,24
055a06b9a6ad42fcaa1fe7706b5e21aa,3,56.83,18.94,18.77,18.27,19.79,1.52,498.0,582.0,246,666,420,0.71,48
055a2a48b6f84b5ba3427e05e6beeb3f,6,20.29,3.38,2.3,1.32,7.94,6.62,481.0,522.0,246,576,330,1.82,138
055eab487b874f38b65f3edf31b5eb41,16,51.1,3.19,2.9,0.76,7.41,6.65,397.5,450.0,6,642,636,2.52,72
055fe39c422643d89a93cf05cf610b2e,14,36.34,2.6,2.14,0.26,7.84,7.58,391.29,474.0,6,636,630,2.22,78
0561e602225b441aac45ff6e5bb74037,8,231.46,28.93,6.95,3.49,186.0,182.51,348.0,405.0,60,678,618,1.29,36
056495e7cd754a6c81b25d4ae5ca5e02,14,51.47,3.68,3.34,0.44,8.22,7.78,372.86,378.0,180,690,510,2.75,24
0565285a6b374513b887f9a6af7fa5bb,4,95.74,23.94,26.7,13.19,29.16,15.97,378.0,417.0,138,540,402,1.0,174
056b230b94304920a5c289974acaeb0c,10,30.48,3.05,2.06,0.48,10.7,10.22,373.2,369.0,138,564,426,2.35,150
05703c17280649238ea5005898dc7076,6,129.85,21.64,21.54,16.68,28.52,11.84,426.0,453.0,6,702,696,0.86,12
05746077fd824d72899e035cf893ce0e,7,26.69,3.81,3.37,0.1,9.23,9.13,420.0,426.0,78,684,606,1.16,30
0578d2389a8f4e4a81f4d2648b85293e,3,62.5,20.83,20.01,17.84,24.65,6.81,586.0,582.0,522,654,132,2.27,60
057f6741e0e0438e827cc0b18c601160,7,120.44,17.21,17.32,10.36,22.35,11.99,330.86,330.0,138,528,390,1.79,186
0580b842b328497ea4bd463af56c17e2,3,90.23,30.08,27.36,24.96,37.91,12.95,472.0,372.0,360,684,324,0.93,30
0581b31e87c64c92a64e1eb91bca5dc7,5,107.23,21.45,22.79,12.71,25.16,12.45,355.2,264.0,186,588,402,1.24,126
058406afd91541fbae0060827c0ac156,2,57.58,28.79,28.79,23.91,33.67,9.76,447.0,447.0,276,618,342,0.58,96
0585b57db9514fc786b29008e693a49d,7,177.87,25.41,25.45,19.39,30.9,11.51,349.71,390.0,24,702,678,1.03,12
058815f9957648d5ade6e9f8643e5e0a,3,6.84,2.28,1.54,0.39,4.91,4.52,368.0,288.0,102,714,612,0.49,0
05894078f0a84797a81049d3c3f04402,7,38.37,5.48,3.53,0.98,12.29,11.31,363.43,432.0,66,606,540,1.3,108
058b4e5020734ba7b48b0b43119bab0f,12,33.57,2.8,2.3,0.34,8.37,8.03,492.5,531.0,288,660,372,3.23,54
058e689c3b554eaf868897c8cef80c82,6,12.4,2.07,1.19,0.24,5.0,4.76,321.0,318.0,42,690,648,0.93,24
058e76ac9080489993e6adfbb943fd8d,11,255.41,23.22,21.75,10.97,53.4,42.43,382.36,306.0,18,654,636,1.73,60
058f0ba7688348b5b95581e513879743,10,18.48,1.85,0.88,0.05,5.36,5.31,246.6,255.0,12,552,540,1.85,162
05929d20f3c24ffe90b919936b714dc1,15,107.42,7.16,1.6,0.17,80.84,80.67,428.0,420.0,54,690,636,2.36,24
059de3bbf78b497fa190ecbc20d26521,13,180.07,13.85,12.7,10.22,28.11,17.89,245.08,168.0,30,624,594,2.19,90
059df2ccba4a442eb5537fbd8519569b,5,10.99,2.2,2.84,0.35,3.69,3.34,438.0,408.0,48,714,666,0.75,0
05a009c95e8d477cbed5c1661343bbb9,4,83.21,20.8,18.59,16.28,29.75,13.47,346.5,324.0,60,678,618,0.65,36
05a490c5df01453fb33e6ddd7e1744be,15,36.29,2.42,1.86,0.19,8.04,7.85,376.8,366.0,24,696,672,2.23,18
05a4da5c46034e42abb4495507d293bd,6,160.77,26.8,26.22,18.61,36.98,18.37,356.0,402.0,12,660,648,0.93,54
05a4f70725804ceab1daa9dc73734827,8,151.88,18.98,19.81,10.66,29.15,18.49,367.5,336.0,42,666,624,1.28,48
05aca359cfb04309a05362db256954ae,12,34.28,2.86,2.28,0.74,6.02,5.28,381.5,420.0,102,660,558,2.15,54
05ad6da25fcf4ea483562a4233cc345f,3,11.18,3.73,3.0,1.28,6.9,5.62,442.0,468.0,378,480,102,2.94,234
05b0cd60c07e4ffdb1829da2010b55ee,17,55.12,3.24,2.5,0.46,9.64,9.18,411.18,378.0,132,642,510,3.33,72
05b1e22c61c849c4bddd497795f2ac37,3,89.97,29.99,29.28,27.77,32.92,5.15,402.0,360.0,222,624,402,0.75,90
05bbe7decb6d43b684221df448979612,4,76.4,19.1,19.32,9.32,28.44,19.12,612.0,639.0,474,696,222,1.8,18
05bedc6bbcc64a41b1745f6efe00776d,9,1148.92,127.66,30.39,19.65,919.16,899.51,457.33,492.0,282,540,258,3.49,174
05beec1cbeb8481d9bfb5844343ba374,6,163.15,27.19,28.54,18.32,31.91,13.59,381.0,396.0,48,630,582,1.03,84
05c001b0be8a436dba8f7fdb7ac9273b,11,31.58,2.87,2.18,0.18,7.3,7.12,513.82,600.0,72,714,642,1.71,0
05c64ce569db467a939173b41889a77a,13,1030.6,79.28,26.76,17.43,693.68,676.25,306.92,312.0,6,564,558,2.33,150
05cf6d57cbb042e29569cd3ca842ba42,11,31.21,2.84,2.18,0.98,7.33,6.35,332.73,282.0,54,600,546,2.01,114
05dedca5b2034055a64979a2c28b3477,7,105.7,15.1,13.38,11.73,22.9,11.17,421.71,474.0,90,672,582,1.2,42
05e14ffbb5234affb70068da5fafbb25,14,374.26,26.73,27.84,16.99,34.36,17.37,415.29,447.0,48,690,642,2.18,24
05e3b4ecea3b45adb9734a2793eeb26f,17,60.18,3.54,3.13,0.88,7.04,6.16,437.29,462.0,24,672,648,2.62,42
05e42f14818d4e82911557052b334e05,8,14.84,1.86,1.74,1.1,3.41,2.31,408.0,432.0,30,660,630,1.27,54
05e6bcb70fe14e0da4730527ca35a4ae,9,107.51,11.95,10.04,4.01,21.61,17.6,382.67,444.0,72,654,582,1.55,60
05e96e45ce6045edbf84b14a6b557a18,2,49.34,24.67,24.67,18.41,30.93,12.52,288.0,288.0,210,366,156,1.28,348
05ea8d8a95eb4b209a6e048878470df1,5,133.53,26.71,26.98,16.28,36.23,19.95,286.8,252.0,48,486,438,1.14,228
05f33951bb1047f2a5b277d84c675cab,4,100.34,25.08,26.42,13.0,34.5,21.5,471.0,495.0,360,534,174,2.3,180
05f4d69f73024172a23a350e611166b4,7,77.74,11.11,10.86,4.18,17.64,13.46,397.71,414.0,0,696,696,1.01,18
05f5d803302a40d78b0724c86022c7cc,17,29.15,1.71,1.44,0.05,5.56,5.51,413.29,462.0,30,714,684,2.49,0
05f7979ead604ba1947685f603023b1e,9,18.74,2.08,1.89,0.85,6.11,5.26,444.67,522.0,210,618,408,2.21,96
05fc000adcf544ed9a726f45adac5896,12,224.45,18.7,19.87,9.23,25.0,15.77,422.0,471.0,12,660,648,1.85,54
05fc9b1280454d84a712d8cb763c7c79,11,185.72,16.88,17.11,9.57,26.96,17.39,440.73,528.0,96,672,576,1.91,42
0607b32041f94d65a07835fc9a13416a,10,182.67,18.27,15.9,11.81,30.64,18.83,466.2,564.0,24,714,690,1.45,0
060c0b9181674d03aa181b75353b9422,7,10.86,1.55,0.51,0.18,6.51,6.33,330.86,372.0,60,666,606,1.16,48
060f8becdb7543ed82d9ef1afd10e274,10,259.8,25.98,24.66,16.05,37.42,21.37,322.2,324.0,54,678,624,1.6,36
0610b486422d4921ae7d2bf64640c50b,3,77.01,25.67,23.22,21.51,32.28,10.77,230.0,144.0,18,528,510,0.59,186
06131d1c0a154320bd9b24af9f51f76d,7,120.02,17.15,13.86,10.08,28.87,18.79,396.0,492.0,24,696,672,1.04,18
06186260c2554978a92be071e4fe3c79,19,68.37,3.6,3.8,0.41,9.73,9.32,478.42,468.0,180,714,534,3.56,0
061afeca89524537b960b57b0a609533,3,49.83,16.61,14.46,13.3,22.07,8.77,438.0,558.0,156,600,444,0.68,114
061e7367906a4d0087b8e8f2f92a313e,15,257.21,17.15,16.06,7.81,29.32,21.51,327.2,264.0,96,672,576,2.6,42
0622afdf88de4cb4b0b59f08312c344c,5,17.29,3.46,3.28,1.13,5.37,4.24,424.8,354.0,300,624,324,1.54,90
06277465ef3145f28b6e15acb4a948b6,5,11.57,2.31,2.52,1.2,3.75,2.55,448.8,414.0,138,696,558,0.9,18
062964a129f64110a3919595cd731141,7,171.84,24.55,24.68,17.15,33.18,16.03,442.29,474.0,78,660,582,1.2,54
062bebd7d15a422aacfbe41412c1bbd5,11,50.73,4.61,4.52,1.07,10.35,9.28,426.55,438.0,84,696,612,1.8,18
062d468f10ff4489822fbdd647e57398,20,58.82,2.94,2.24,0.25,10.37,10.12,509.7,582.0,174,714,540,3.7,0
0632e74a24484c819d06eb086298c406,5,117.94,23.59,19.61,17.99,38.91,20.92,319.2,288.0,30,600,570,0.88,114
0637650fd20f4bc2a7b416f44f9383d2,7,22.59,3.23,2.19,0.95,6.28,5.33,474.0,546.0,186,636,450,1.56,78
06476b6b8d2a46a4a6a010ad0bb41698,8,223.52,27.94,32.26,14.86,38.2,23.34,394.5,426.0,96,618,522,1.53,96
0647d8018845486094ce99b6ca99eb6c,7,75.89,10.84,10.89,5.14,16.13,10.99,352.29,408.0,54,636,582,1.2,78
064c75dd2f664b5f9c1daa3d588d3073,6,24.59,4.1,2.57,1.19,11.87,10.68,267.0,327.0,12,492,480,1.25,222
064fd993498c4d628348de2085e9d569,2,5.65,2.82,2.82,1.96,3.69,1.73,624.0,624.0,564,684,120,1.67,30
0650c7a4df92429f8b695a4b646aa195,5,143.47,28.69,28.04,20.81,38.74,17.93,364.8,450.0,72,576,504,0.99,138
