,person,gender,age,offer_type,income,cnt_offer_completed,cnt_offer_received,cnt_offer_viewed,t_offer_completed,t_offer_received,t_offer_viewed,to_vr,to_cv,to_cr,curiosity_vr,eagerness_cv,overall_cr,influence,ext_influence
221,01d26f638c274aa0b965d24cefe3183f,M,49,discount,73000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
222,01d26f638c274aa0b965d24cefe3183f,M,49,informational,73000,0,2,1,0,252,396,144,0,0,0,0,0,0,0
223,01d7da27b8934ba1b3602a0153e4415f,F,44,bogo,76000,0,1,1,0,576,666,90,0,0,1,0,0,0,0
224,01d7da27b8934ba1b3602a0153e4415f,F,44,discount,76000,0,2,1,0,168,336,168,0,0,0,0,0,0,0
225,01d7da27b8934ba1b3602a0153e4415f,F,44,informational,76000,0,2,2,0,288,291,3,0,0,25,0,0,0,0
226,01de69b5edab4b89859ea8a7214ba35a,F,53,discount,84000,2,2,2,234,168,168,0,66,66,100,1,1,1,0
227,01de69b5edab4b89859ea8a7214ba35a,F,53,informational,84000,0,2,1,0,336,204,-132,0,0,0,0,0,0,0
228,01e09d713abe4a36a70a33fe4b40534e,F,60,bogo,74000,1,1,1,426,408,420,12,6,18,7,14,5,1,0
229,01e09d713abe4a36a70a33fe4b40534e,F,60,discount,74000,1,2,0,504,168,0,0,0,336,0,0,0,0,0
230,01e09d713abe4a36a70a33fe4b40534e,F,60,informational,74000,0,1,0,0,168,0,0,0,0,0,0,0,0,0
231,01e57718fc6b49b2875a9c02b32905b1,F,29,bogo,31000,0,2,2,0,288,318,30,0,0,3,0,0,0,0
232,01e57718fc6b49b2875a9c02b32905b1,F,29,discount,31000,1,1,1,606,576,642,66,-36,30,1,-2,3,0,0
233,01e57718fc6b49b2875a9c02b32905b1,F,29,informational,31000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
234,01e8739670a042b3877f8e843bdf55a7,F,54,bogo,119000,0,1,0,0,408,0,0,0,0,0,0,0,0,0
235,01e8739670a042b3877f8e843bdf55a7,F,54,discount,119000,2,2,2,399,336,372,36,27,63,2,3,1,1,0
236,01e8739670a042b3877f8e843bdf55a7,F,54,informational,119000,0,2,1,0,456,336,-120,0,0,0,0,0,0,0
237,01e97a4633bf4963838a4aa9ed1dce3e,F,20,bogo,43000,0,3,3,0,224,244,20,0,0,4,0,0,0,0
238,01e97a4633bf4963838a4aa9ed1dce3e,F,20,discount,43000,0,1,1,0,408,414,6,0,0,14,0,0,0,0
239,01e97a4633bf4963838a4aa9ed1dce3e,F,20,informational,43000,0,1,0,0,576,0,0,0,0,0,0,0,0,0
240,01ef4c6618b64334a15914ff9963eaac,F,70,discount,92000,2,3,1,444,336,336,0,108,108,100,0,0,1,0
241,01ef4c6618b64334a15914ff9963eaac,F,70,informational,92000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
242,01f33ff554d0443a9841adfd66d253f6,F,69,bogo,79000,0,1,0,0,408,0,0,0,0,0,0,0,0,0
243,01f33ff554d0443a9841adfd66d253f6,F,69,discount,79000,1,1,1,378,336,336,0,42,42,100,2,2,1,0
244,01f33ff554d0443a9841adfd66d253f6,F,69,informational,79000,0,2,1,0,288,12,-276,0,0,0,0,0,0,0
245,01f46a5191424005af436cdf48a5da7c,O,63,bogo,89000,2,2,2,198,168,171,3,27,30,25,3,3,1,0
246,01f663b988964a4caca8b19abecb551d,F,62,discount,62000,2,2,1,405,372,336,-36,69,33,-2,1,2,1,0
247,01f663b988964a4caca8b19abecb551d,F,62,informational,62000,0,2,2,0,288,291,3,0,0,25,0,0,0,0
248,01fe5ec668f241608eb2f7ec374cb1b7,M,44,informational,64000,0,1,1,0,576,594,18,0,0,5,0,0,0,0
249,01ff6c5d8d014dbd8c120e2b43a065ea,F,54,bogo,58000,3,4,3,498,330,352,22,146,168,4,0,0,1,0
250,01ff6c5d8d014dbd8c120e2b43a065ea,F,54,discount,58000,1,1,0,186,168,0,0,0,18,0,0,5,0,0
251,01ff6c5d8d014dbd8c120e2b43a065ea,F,54,informational,58000,0,1,1,0,504,516,12,0,0,7,0,0,0,0
252,0200f61c69da4c2ea078842cdaf234e6,M,64,bogo,76000,1,1,1,90,0,42,42,48,90,2,2,1,1,0
253,0200f61c69da4c2ea078842cdaf234e6,M,64,discount,76000,5,5,3,469,398,392,-6,77,70,-18,1,1,1,0
254,0206e1388c34454caba2b7fce3123943,M,39,bogo,71000,2,2,2,207,168,168,0,39,39,100,2,2,1,0
255,0206e1388c34454caba2b7fce3123943,M,39,informational,71000,0,2,2,0,288,300,12,0,0,7,0,0,0,0
256,020be6e9805649858595dfbaab15ccd7,M,67,bogo,39000,1,3,2,312,360,456,96,-144,-48,1,0,-2,0,0
257,020be6e9805649858595dfbaab15ccd7,M,67,discount,39000,2,2,1,570,456,504,48,66,114,2,1,0,1,0
258,020be6e9805649858595dfbaab15ccd7,M,67,informational,39000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
259,020be8b0fafa446ebcce6449b20bc92c,M,59,bogo,42000,1,1,0,384,336,0,0,0,48,0,0,2,0,0
260,020be8b0fafa446ebcce6449b20bc92c,M,59,discount,42000,0,3,1,0,304,198,-106,0,0,0,0,0,0,0
261,020be8b0fafa446ebcce6449b20bc92c,M,59,informational,42000,0,1,1,0,576,582,6,0,0,14,0,0,0,0
262,020cd0f8047142e18a754303f9337d53,F,83,bogo,67000,2,2,2,303,288,345,57,-42,15,1,-2,6,0,0
263,020cd0f8047142e18a754303f9337d53,F,83,discount,67000,2,2,2,300,288,324,36,-24,12,2,-4,7,0,0
264,020cd0f8047142e18a754303f9337d53,F,83,informational,67000,0,1,1,0,504,540,36,0,0,2,0,0,0,0
265,020d72e77c704c42bb0a858c1aaa3bcd,F,68,bogo,57000,2,2,2,345,288,303,15,42,57,6,2,1,1,0
266,020d72e77c704c42bb0a858c1aaa3bcd,F,68,discount,57000,1,1,1,528,504,510,6,18,24,14,5,4,1,0
267,020d72e77c704c42bb0a858c1aaa3bcd,F,68,informational,57000,0,2,2,0,288,324,36,0,0,2,0,0,0,0
268,0215efe5136d4a038cb81eae92d59368,F,58,bogo,64000,1,1,1,534,504,528,24,6,30,4,14,3,1,0
269,0215efe5136d4a038cb81eae92d59368,F,58,discount,64000,3,3,3,386,304,310,6,76,82,14,1,1,1,0
270,0215efe5136d4a038cb81eae92d59368,F,58,informational,64000,0,1,1,0,408,432,24,0,0,4,0,0,0,0
271,021616b8deea46438e3badc7fca5894d,M,28,bogo,64000,1,1,1,96,0,18,18,78,96,5,1,1,1,0
272,021616b8deea46438e3badc7fca5894d,M,28,discount,64000,2,2,2,321,288,297,9,24,33,10,4,2,1,0
273,0217c4393fd54e74a523b63c0fcc3da5,M,70,bogo,64000,3,3,3,410,360,424,64,-14,50,1,-7,1,0,0
274,0217c4393fd54e74a523b63c0fcc3da5,M,70,discount,64000,1,1,0,612,576,0,0,0,36,0,0,2,0,0
275,0218964095c94da0bfac44cf40c9343f,M,77,bogo,94000,0,1,1,0,0,174,174,0,0,0,0,0,0,0
276,0218964095c94da0bfac44cf40c9343f,M,77,discount,94000,1,1,1,354,336,348,12,6,18,7,14,5,1,0
277,0218964095c94da0bfac44cf40c9343f,M,77,informational,94000,0,1,1,0,504,510,6,0,0,14,0,0,0,0
278,021adce38ab34ede96422ae107643fd5,M,57,discount,65000,3,4,4,442,312,336,24,106,130,4,0,0,1,0
279,021adce38ab34ede96422ae107643fd5,M,57,informational,65000,0,2,2,0,372,375,3,0,0,25,0,0,0,0
280,021c1940868647efbcb40ccdb942813b,F,46,bogo,73000,4,4,4,424,354,399,45,25,70,2,3,1,1,0
281,021c1940868647efbcb40ccdb942813b,F,46,discount,73000,1,2,2,366,288,303,15,63,78,6,1,1,1,0
282,0222d267445f4f078bc325224e471766,M,64,bogo,43000,0,2,1,0,288,204,-84,0,0,-1,0,0,0,0
283,0222d267445f4f078bc325224e471766,M,64,discount,43000,2,2,1,714,540,534,-6,180,174,-20,0,0,1,0
284,0225045e245f4b7289cc55c0b5870ae2,F,42,bogo,50000,2,3,1,588,472,618,146,-30,116,0,-3,0,0,0
285,0225045e245f4b7289cc55c0b5870ae2,F,42,discount,50000,1,1,1,588,408,480,72,108,180,1,0,0,1,0
286,0225045e245f4b7289cc55c0b5870ae2,F,42,informational,50000,0,1,1,0,168,246,78,0,0,1,0,0,0,0
287,022f5553a0704b53ba26f2d23cb1234d,F,46,bogo,62000,1,1,1,612,576,606,30,6,36,3,14,2,1,0
288,022f5553a0704b53ba26f2d23cb1234d,F,46,discount,62000,4,4,2,375,354,306,-48,69,21,-2,1,4,1,0
289,0231c913a51e420783be6bdeb75aa842,F,28,bogo,65000,1,2,2,528,288,291,3,237,240,25,0,0,1,0
290,0231c913a51e420783be6bdeb75aa842,F,28,discount,65000,2,2,2,378,252,330,78,48,126,1,2,0,1,0
291,0231c913a51e420783be6bdeb75aa842,F,28,informational,65000,0,1,1,0,336,342,6,0,0,14,0,0,0,0
292,023411b8a45a4715979dae6cec425a8b,M,61,bogo,59000,0,1,1,0,408,408,0,0,0,100,0,0,0,0
293,023411b8a45a4715979dae6cec425a8b,M,61,discount,59000,1,1,1,498,336,372,36,126,162,2,0,0,1,0
294,023411b8a45a4715979dae6cec425a8b,M,61,informational,59000,0,4,3,0,312,266,-46,0,0,-2,0,0,0,0
295,023a42cf62f742b795a975d56955e220,M,38,discount,66000,2,3,3,405,328,386,58,19,77,1,5,1,1,0
296,023a42cf62f742b795a975d56955e220,M,38,informational,66000,0,1,1,0,504,546,42,0,0,2,0,0,0,0
297,023fd15e56184ec19e23ed5a31c87543,M,21,bogo,53000,0,2,2,0,168,189,21,0,0,4,0,0,0,0
298,023fd15e56184ec19e23ed5a31c87543,M,21,discount,53000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
299,023fd15e56184ec19e23ed5a31c87543,M,21,informational,53000,0,1,0,0,576,0,0,0,0,0,0,0,0,0
300,024218e67fa549a4a0a99b32b7b6fbf9,M,54,bogo,70000,2,2,2,390,372,450,78,-60,18,1,-1,5,0,0
301,024218e67fa549a4a0a99b32b7b6fbf9,M,54,discount,70000,2,2,2,426,372,375,3,51,54,25,1,1,1,0
302,0246e7cc7a3d4a98a940cb13776b5b55,M,70,discount,65000,2,3,2,603,416,564,148,39,187,0,2,0,1,0
303,0246e7cc7a3d4a98a940cb13776b5b55,M,70,informational,65000,0,2,2,0,168,198,30,0,0,3,0,0,0,0
304,0246f8fdf0b64014a98822b70231c58d,F,81,bogo,79000,2,2,2,450,372,396,24,54,78,4,1,1,1,0
305,0246f8fdf0b64014a98822b70231c58d,F,81,discount,79000,0,2,1,0,540,624,84,0,0,1,0,0,0,0
306,0246f8fdf0b64014a98822b70231c58d,F,81,informational,79000,0,2,1,0,84,126,42,0,0,2,0,0,0,0
307,0247953d899b4a99acab74fa0a807c0f,M,77,bogo,53000,0,4,3,0,312,296,-16,0,0,-6,0,0,0,0
308,0247953d899b4a99acab74fa0a807c0f,M,77,informational,53000,0,1,0,0,168,0,0,0,0,0,0,0,0,0
309,0251876076024444864473545adce065,M,74,bogo,36000,1,2,1,90,288,48,-240,42,-198,0,2,0,1,0
310,0251876076024444864473545adce065,M,74,discount,36000,1,2,2,306,252,267,15,39,54,6,2,1,1,0
311,0252aa6f0dee4585ba886945c60f48f5,F,49,bogo,58000,0,1,1,0,336,360,24,0,0,4,0,0,0,0
312,0252aa6f0dee4585ba886945c60f48f5,F,49,discount,58000,0,3,3,0,496,520,24,0,0,4,0,0,0,0
313,0252aa6f0dee4585ba886945c60f48f5,F,49,informational,58000,0,2,2,0,84,132,48,0,0,2,0,0,0,0
314,02557fafcf334c30a22c312c5647f71a,M,45,bogo,43000,0,1,1,0,168,180,12,0,0,7,0,0,0,0
315,02557fafcf334c30a22c312c5647f71a,M,45,discount,43000,0,5,1,0,364,18,-346,0,0,0,0,0,0,0
316,026876bc8c6a4e0c8e330342c92cc844,F,49,bogo,74000,0,3,3,0,384,426,42,0,0,2,0,0,0,0
317,026876bc8c6a4e0c8e330342c92cc844,F,49,discount,74000,1,2,1,366,168,0,-168,366,198,0,0,0,1,0
318,027596e6ed19471392923eb833b25fd3,M,35,bogo,64000,0,2,1,0,336,504,168,0,0,0,0,0,0,0
319,027596e6ed19471392923eb833b25fd3,M,35,discount,64000,1,2,1,606,492,408,-84,198,114,-1,0,0,1,0
320,02765747959045a0a7c452888b2f31eb,F,62,bogo,40000,0,1,1,0,504,528,24,0,0,4,0,0,0,0
321,02765747959045a0a7c452888b2f31eb,F,62,discount,40000,0,2,1,0,288,582,294,0,0,0,0,0,0,0
322,02765747959045a0a7c452888b2f31eb,F,62,informational,40000,0,1,1,0,168,252,84,0,0,1,0,0,0,0
323,0276c9a3092d4f79a29d61a1462f9b4d,O,43,discount,56000,4,4,4,328,312,324,12,4,16,7,18,5,1,0
324,027c18923c0146e58ccd615f6a62d82f,M,50,bogo,73000,0,1,1,0,504,672,168,0,0,0,0,0,0,0
325,027c18923c0146e58ccd615f6a62d82f,M,50,discount,73000,1,1,1,228,168,174,6,54,60,14,1,1,1,0
326,02865fee714e466e99f9bb7a7203887b,M,64,bogo,75000,1,2,1,78,288,636,348,-558,-210,0,0,0,0,0
327,02865fee714e466e99f9bb7a7203887b,M,64,discount,75000,0,2,0,0,288,0,0,0,0,0,0,0,0,0
328,02865fee714e466e99f9bb7a7203887b,M,64,informational,75000,0,1,1,0,336,348,12,0,0,7,0,0,0,0
329,028a12f0ee584455850300886174f3d7,F,79,discount,88000,1,2,1,36,252,18,-234,18,-216,0,5,0,1,0
330,028a12f0ee584455850300886174f3d7,F,79,informational,88000,0,2,2,0,456,501,45,0,0,2,0,0,0,0
331,028c88a958e54c36a31c4800fd6e887b,F,84,bogo,108000,1,1,1,558,504,522,18,36,54,5,2,1,1,0
332,028c88a958e54c36a31c4800fd6e887b,F,84,discount,108000,4,4,2,399,372,345,-27,54,27,-3,1,3,1,0
333,029e063479234fb1b6c8727c3d45de62,M,71,bogo,93000,1,2,1,0,252,522,270,-522,-252,0,0,0,0,0
334,029e063479234fb1b6c8727c3d45de62,M,71,discount,93000,0,1,1,0,336,354,18,0,0,5,0,0,0,0
335,029e063479234fb1b6c8727c3d45de62,M,71,informational,93000,0,1,0,0,168,0,0,0,0,0,0,0,0,0
336,02a3aa431c1047be8eafec3dcd6b5fd0,M,54,bogo,70000,3,3,3,390,360,368,8,22,30,11,4,3,1,0
337,02a3aa431c1047be8eafec3dcd6b5fd0,M,54,discount,70000,1,1,1,144,0,36,36,108,144,2,0,0,1,0
338,02a458e1233342b79caff81edbcc30a9,F,59,bogo,99000,2,3,3,402,384,406,22,-4,18,4,-33,5,0,0
339,02a458e1233342b79caff81edbcc30a9,F,59,discount,99000,1,3,3,618,280,310,30,308,338,3,0,0,1,0
340,02abd909ebc94aca8766f3f0ee39db80,M,26,bogo,61000,2,2,2,477,420,468,48,9,57,2,10,1,1,0
341,02abd909ebc94aca8766f3f0ee39db80,M,26,discount,61000,1,1,1,408,408,414,6,-6,0,14,-20,100,0,0
342,02abd909ebc94aca8766f3f0ee39db80,M,26,informational,61000,0,1,0,0,576,0,0,0,0,0,0,0,0,0
343,02b5aa5725f94bcb94ca58208015b7bc,M,65,bogo,46000,0,1,1,0,0,54,54,0,0,1,0,0,0,0
344,02b5aa5725f94bcb94ca58208015b7bc,M,65,discount,46000,2,3,1,441,440,408,-32,33,1,-3,2,50,1,0
345,02b6895b3cab4f79a116bddc1c70b5c3,M,53,bogo,34000,0,1,1,0,504,522,18,0,0,5,0,0,0,0
346,02b6895b3cab4f79a116bddc1c70b5c3,M,53,discount,34000,1,2,1,684,288,588,300,96,396,0,1,0,1,0
347,02b7a80a321c4b078af92d494cc0f012,F,32,bogo,34000,1,2,2,396,252,276,24,120,144,4,0,0,1,0
348,02b7a80a321c4b078af92d494cc0f012,F,32,informational,34000,0,2,2,0,540,561,21,0,0,4,0,0,0,0
349,02ba8c272f284139abef53e0290bfb67,F,87,bogo,94000,1,1,1,588,576,600,24,-12,12,4,-9,7,0,0
350,02ba8c272f284139abef53e0290bfb67,F,87,discount,94000,2,2,0,432,372,0,0,0,60,0,0,1,0,0
351,02ba8c272f284139abef53e0290bfb67,F,87,informational,94000,0,1,1,0,0,42,42,0,0,2,0,0,0,0
352,02c083884c7d45b39cc68e1314fec56c,F,20,bogo,30000,0,1,1,0,0,0,0,0,0,100,0,0,0,0
353,02c083884c7d45b39cc68e1314fec56c,F,20,discount,30000,0,1,0,0,408,0,0,0,0,0,0,0,0,0
354,02c6daf74a49491ca397f105ef944784,F,54,discount,109000,1,1,1,102,0,24,24,78,102,4,1,0,1,0
355,02c89861ce2c4010bf4ed63f6f6d5df3,M,58,bogo,79000,1,1,1,390,336,366,30,24,54,3,4,1,1,0
356,02c89861ce2c4010bf4ed63f6f6d5df3,M,58,discount,79000,4,4,4,466,414,433,19,33,52,4,2,1,1,0
357,02c8c9806a8c44f792a218fb2e8756b3,M,28,bogo,45000,1,3,2,660,360,291,-69,369,300,-1,0,0,1,0
358,02c8c9806a8c44f792a218fb2e8756b3,M,28,discount,45000,0,2,2,0,288,297,9,0,0,10,0,0,0,0
359,02db8af535e54416a01aff51836d166f,M,73,bogo,30000,0,3,1,0,360,420,60,0,0,1,0,0,0,0
360,02db8af535e54416a01aff51836d166f,M,73,informational,30000,0,2,0,0,456,0,0,0,0,0,0,0,0,0
361,02dd040b77914163b1fd02efc3976d55,M,37,bogo,60000,3,3,3,254,248,256,8,-2,6,11,-100,14,0,0
362,02dd040b77914163b1fd02efc3976d55,M,37,discount,60000,2,2,2,396,372,387,15,9,24,6,10,4,1,0
363,02e2211319524b9e8bd09794d00d8513,M,24,bogo,73000,1,2,1,660,540,504,-36,156,120,-2,0,0,1,0
364,02e2211319524b9e8bd09794d00d8513,M,24,discount,73000,1,1,1,402,336,354,18,48,66,5,2,1,1,0
365,02e2211319524b9e8bd09794d00d8513,M,24,informational,73000,0,1,1,0,0,0,0,0,0,100,0,0,0,0
366,02e4c9dff62e4857a429a4be3ba73ed0,M,44,bogo,74000,1,2,1,594,492,612,120,-18,102,0,-5,0,0,0
367,02e4c9dff62e4857a429a4be3ba73ed0,M,44,discount,74000,2,3,1,480,224,510,286,-30,256,0,-3,0,0,0
368,02e4c9dff62e4857a429a4be3ba73ed0,M,44,informational,74000,0,1,1,0,336,354,18,0,0,5,0,0,0,0
369,02e5396559f94469b6d03e40d85830c7,M,51,bogo,98000,2,2,2,471,456,468,12,3,15,7,25,6,1,0
370,02e5396559f94469b6d03e40d85830c7,M,51,informational,98000,0,3,3,0,360,388,28,0,0,3,0,0,0,0
371,02e6dbe7c694441a88f9160b6b0e1a35,M,55,bogo,61000,1,1,1,12,0,0,0,12,12,100,7,7,1,0
372,02e6dbe7c694441a88f9160b6b0e1a35,M,55,informational,61000,0,2,2,0,372,390,18,0,0,5,0,0,0,0
373,02e6dd10b22c43fcb5a2dfc0038dac22,F,39,bogo,74000,1,1,1,396,336,468,132,-72,60,0,-1,1,0,0
374,02e6dd10b22c43fcb5a2dfc0038dac22,F,39,discount,74000,1,2,1,522,540,516,-24,6,-18,-4,14,-5,1,0
375,02eba2268a3640bb8e85880e12617c5f,F,79,bogo,57000,1,2,1,594,372,318,-54,276,222,-1,0,0,1,0
376,02eba2268a3640bb8e85880e12617c5f,F,79,discount,57000,2,2,2,429,420,438,18,-9,9,5,-12,10,0,0
377,02eba2268a3640bb8e85880e12617c5f,F,79,informational,57000,0,1,0,0,408,0,0,0,0,0,0,0,0,0
378,02efe2a67be247a686f79ba1cbce42f1,F,84,bogo,96000,2,2,2,303,252,264,12,39,51,7,2,1,1,0
379,02efe2a67be247a686f79ba1cbce42f1,F,84,discount,96000,1,1,1,594,504,504,0,90,90,100,1,1,1,0
380,02efe2a67be247a686f79ba1cbce42f1,F,84,informational,96000,0,1,1,0,576,606,30,0,0,3,0,0,0,0
381,02efe413dd194069ab58abde38ab5e02,F,59,bogo,97000,2,2,1,483,456,510,54,-27,27,1,-3,3,0,0
382,02efe413dd194069ab58abde38ab5e02,F,59,discount,97000,1,1,0,174,168,0,0,0,6,0,0,14,0,0
383,02f638a6c98241c98b24a06ca489aac0,M,67,bogo,46000,0,2,2,0,372,405,33,0,0,2,0,0,0,0
384,02f638a6c98241c98b24a06ca489aac0,M,67,discount,46000,0,1,1,0,504,504,0,0,0,100,0,0,0,0
385,02f638a6c98241c98b24a06ca489aac0,M,67,informational,46000,0,1,1,0,168,186,18,0,0,5,0,0,0,0
386,03019e49a5164723ae527bbd6949e0c1,M,45,bogo,84000,2,2,2,591,540,546,6,45,51,14,2,1,1,0
387,03019e49a5164723ae527bbd6949e0c1,M,45,discount,84000,1,1,1,30,0,6,6,24,30,14,4,3,1,0
388,03019e49a5164723ae527bbd6949e0c1,M,45,informational,84000,0,1,1,0,408,426,18,0,0,5,0,0,0,0
389,0305b52a24744a9bb660bffc6b39e884,M,51,bogo,114000,1,1,1,264,168,240,72,24,96,1,4,1,1,0
390,0305b52a24744a9bb660bffc6b39e884,M,51,discount,114000,1,2,0,510,492,0,0,0,18,0,0,5,0,0
391,0305b52a24744a9bb660bffc6b39e884,M,51,informational,114000,0,3,1,0,280,504,224,0,0,0,0,0,0,0
392,030c30c1955f4a17be09b692caf5ec5f,M,74,bogo,69000,2,2,2,222,168,180,12,42,54,7,2,1,1,0
393,030c30c1955f4a17be09b692caf5ec5f,M,74,discount,69000,0,2,0,0,456,0,0,0,0,0,0,0,0,0
394,030c30c1955f4a17be09b692caf5ec5f,M,74,informational,69000,0,1,1,0,168,180,12,0,0,7,0,0,0,0
395,03118ab70a404fada1a433cd6abaa491,F,40,bogo,63000,1,1,1,366,336,336,0,30,30,100,3,3,1,0
396,03118ab70a404fada1a433cd6abaa491,F,40,discount,63000,1,1,1,576,576,576,0,0,0,100,100,100,1,1
397,03118ab70a404fada1a433cd6abaa491,F,40,informational,63000,0,2,1,0,288,168,-120,0,0,0,0,0,0,0
398,031387fa9cfd47e88f4e4b4b4cb71925,M,41,discount,83000,0,4,4,0,270,280,10,0,0,8,0,0,0,0
399,031387fa9cfd47e88f4e4b4b4cb71925,M,41,informational,83000,0,1,1,0,408,432,24,0,0,4,0,0,0,0
400,03257d4fcb6641aebaa46d5605d205ca,M,79,bogo,71000,1,1,1,408,408,408,0,0,0,100,100,100,1,1
401,03257d4fcb6641aebaa46d5605d205ca,M,79,discount,71000,2,2,2,288,252,258,6,30,36,14,3,2,1,0
402,03257d4fcb6641aebaa46d5605d205ca,M,79,informational,71000,0,2,2,0,288,312,24,0,0,4,0,0,0,0
403,0335d274249f4eb6b3c51527f02a3216,F,21,bogo,74000,4,4,4,424,396,414,18,10,28,5,8,3,1,0
404,0335d274249f4eb6b3c51527f02a3216,F,21,discount,74000,2,2,2,276,204,288,84,-12,72,1,-9,1,0,0
405,03374e3f14564b36a7138154ed8c194a,F,30,bogo,41000,0,1,1,0,504,594,90,0,0,1,0,0,0,0
406,03374e3f14564b36a7138154ed8c194a,F,30,informational,41000,0,2,1,0,204,480,276,0,0,0,0,0,0,0
407,033bf5269a494dd787e5e9f4a45b843c,M,82,bogo,89000,0,1,1,0,168,222,54,0,0,1,0,0,0,0
408,033bf5269a494dd787e5e9f4a45b843c,M,82,discount,89000,3,3,3,514,416,430,14,84,98,6,1,1,1,0
409,033bf5269a494dd787e5e9f4a45b843c,M,82,informational,89000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
410,033d0a511a5c452ea2be37a23f8c6dcb,M,82,discount,78000,1,1,1,150,0,42,42,108,150,2,0,0,1,0
411,033d0a511a5c452ea2be37a23f8c6dcb,M,82,informational,78000,0,2,1,0,456,606,150,0,0,0,0,0,0,0
412,033f0ee2250e475b87f70115e7895957,F,62,bogo,108000,0,1,1,0,504,504,0,0,0,100,0,0,0,0
413,033f0ee2250e475b87f70115e7895957,F,62,discount,108000,1,1,1,6,0,24,24,-18,6,4,-5,14,0,0
414,033fed8bb1504885b866429db25543a0,M,66,bogo,108000,2,2,2,588,540,561,21,27,48,4,3,2,1,0
415,033fed8bb1504885b866429db25543a0,M,66,discount,108000,1,1,0,348,336,0,0,0,12,0,0,7,0,0
416,033fed8bb1504885b866429db25543a0,M,66,informational,108000,0,2,2,0,84,129,45,0,0,2,0,0,0,0
417,0340f0361285411ab60a24823b020112,M,32,bogo,59000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
418,0340f0361285411ab60a24823b020112,M,32,discount,59000,0,2,2,0,456,471,15,0,0,6,0,0,0,0
419,0340f0361285411ab60a24823b020112,M,32,informational,59000,0,2,1,0,372,198,-174,0,0,0,0,0,0,0
420,0342c7c449a84440b3f7a80ad095761a,M,52,bogo,56000,2,2,2,522,492,507,15,15,30,6,6,3,1,0
421,0342c7c449a84440b3f7a80ad095761a,M,52,discount,56000,1,1,1,528,504,504,0,24,24,100,4,4,1,0
422,0342c7c449a84440b3f7a80ad095761a,M,52,informational,56000,0,1,1,0,0,144,144,0,0,0,0,0,0,0
423,0345b2da6507473ca4400ed84dc6725a,F,70,bogo,31000,0,1,1,0,336,372,36,0,0,2,0,0,0,0
424,0345b2da6507473ca4400ed84dc6725a,F,70,discount,31000,2,2,2,261,84,120,36,141,177,2,0,0,1,0
425,0345b2da6507473ca4400ed84dc6725a,F,70,informational,31000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
426,034946bd82b34a219b556a47f1200828,M,41,bogo,68000,1,1,1,198,168,192,24,6,30,4,14,3,1,0
427,034946bd82b34a219b556a47f1200828,M,41,discount,68000,1,1,0,552,408,0,0,0,144,0,0,0,0,0
428,034946bd82b34a219b556a47f1200828,M,41,informational,68000,0,2,2,0,420,447,27,0,0,3,0,0,0,0
429,034b962ed61d4da1bb0baaec84cc2e85,M,60,bogo,74000,3,3,2,560,472,492,20,68,88,4,1,1,1,0
430,034b962ed61d4da1bb0baaec84cc2e85,M,60,discount,74000,1,1,1,204,168,192,24,12,36,4,7,2,1,0
431,034b962ed61d4da1bb0baaec84cc2e85,M,60,informational,74000,0,1,1,0,408,408,0,0,0,100,0,0,0,0
432,034ce97360c6485ab990d903343f9f08,M,23,bogo,48000,0,1,1,0,168,192,24,0,0,4,0,0,0,0
433,034ce97360c6485ab990d903343f9f08,M,23,discount,48000,2,4,2,510,354,483,129,27,156,0,3,0,1,0
434,034dcdec0a0547a19d77dcf2bc8ecc48,F,57,bogo,76000,0,4,2,0,288,204,-84,0,0,-1,0,0,0,0
435,034dcdec0a0547a19d77dcf2bc8ecc48,F,57,discount,76000,0,1,1,0,504,534,30,0,0,3,0,0,0,0
436,034dcdec0a0547a19d77dcf2bc8ecc48,F,57,informational,76000,0,1,0,0,336,0,0,0,0,0,0,0,0,0
437,0355c6a5fdbc429ea5b05e8a9ecd2eae,F,77,bogo,88000,2,2,0,444,372,0,0,0,72,0,0,1,0,0
438,0355c6a5fdbc429ea5b05e8a9ecd2eae,F,77,discount,88000,2,2,1,327,204,474,270,-147,123,0,0,0,0,0
439,0355c6a5fdbc429ea5b05e8a9ecd2eae,F,77,informational,88000,0,1,0,0,336,0,0,0,0,0,0,0,0,0
440,03566626393f43a88c55de21c61761d0,M,71,bogo,59000,0,1,0,0,408,0,0,0,0,0,0,0,0,0
441,03566626393f43a88c55de21c61761d0,M,71,discount,59000,0,2,1,0,252,342,90,0,0,1,0,0,0,0
442,03566626393f43a88c55de21c61761d0,M,71,informational,59000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
443,03568fe0e51b41a9bd752ec8be307ba5,M,67,bogo,73000,1,1,1,84,0,36,36,48,84,2,2,1,1,0
444,03568fe0e51b41a9bd752ec8be307ba5,M,67,discount,73000,1,1,1,180,168,168,0,12,12,100,7,7,1,0
